subject_id,trial_num,lesson_num,sequential,feedback,teacher_knowledge,theta,student_prior,n_majority,n_turtles
1c7cbf316efecd60d0e63650f5a28d5c,15,lesson1,sequential,feedback,partial,0.7,too_high,14,20
1c7cbf316efecd60d0e63650f5a28d5c,15,lesson2,sequential,feedback,partial,0.7,too_high,7,10
428d8ceba41eddf9dd24175c63d21750,0,lesson1,non_sequential,no_feedback,partial,0.7,too_high,3,10
428d8ceba41eddf9dd24175c63d21750,1,lesson1,sequential,no_feedback,partial,0.7,too_low,2,4
428d8ceba41eddf9dd24175c63d21750,1,lesson2,sequential,no_feedback,partial,0.7,too_low,1,10
428d8ceba41eddf9dd24175c63d21750,2,lesson1,non_sequential,no_feedback,full,0.7,too_low,3,10
428d8ceba41eddf9dd24175c63d21750,3,lesson1,non_sequential,no_feedback,full,0.7,too_high,3,10
428d8ceba41eddf9dd24175c63d21750,4,lesson1,non_sequential,no_feedback,partial,0.7,too_low,9,10
428d8ceba41eddf9dd24175c63d21750,5,lesson1,non_sequential,no_feedback,partial,0.7,too_high,2,7
428d8ceba41eddf9dd24175c63d21750,6,lesson1,non_sequential,no_feedback,partial,0.7,too_low,3,6
428d8ceba41eddf9dd24175c63d21750,7,lesson1,sequential,feedback,partial,0.7,too_low,3,10
428d8ceba41eddf9dd24175c63d21750,7,lesson2,sequential,feedback,partial,0.7,too_low,16,19
428d8ceba41eddf9dd24175c63d21750,8,lesson1,sequential,no_feedback,partial,0.7,too_low,5,19
428d8ceba41eddf9dd24175c63d21750,8,lesson2,sequential,no_feedback,partial,0.7,too_low,6,14
428d8ceba41eddf9dd24175c63d21750,9,lesson1,sequential,feedback,partial,0.7,too_high,3,14
428d8ceba41eddf9dd24175c63d21750,9,lesson2,sequential,feedback,partial,0.7,too_high,3,6
428d8ceba41eddf9dd24175c63d21750,10,lesson1,non_sequential,no_feedback,full,0.7,too_high,3,6
428d8ceba41eddf9dd24175c63d21750,11,lesson1,sequential,no_feedback,partial,0.7,too_high,3,8
428d8ceba41eddf9dd24175c63d21750,11,lesson2,sequential,no_feedback,partial,0.7,too_high,8,16
428d8ceba41eddf9dd24175c63d21750,12,lesson1,sequential,feedback,partial,0.7,too_high,5,10
428d8ceba41eddf9dd24175c63d21750,12,lesson2,sequential,feedback,partial,0.7,too_high,2,13
428d8ceba41eddf9dd24175c63d21750,13,lesson1,non_sequential,no_feedback,full,0.7,too_low,16,19
428d8ceba41eddf9dd24175c63d21750,14,lesson1,sequential,feedback,partial,0.7,too_low,11,19
428d8ceba41eddf9dd24175c63d21750,14,lesson2,sequential,feedback,partial,0.7,too_low,6,14
428d8ceba41eddf9dd24175c63d21750,15,lesson1,sequential,no_feedback,partial,0.7,too_high,5,10
428d8ceba41eddf9dd24175c63d21750,15,lesson2,sequential,no_feedback,partial,0.7,too_high,4,7
48f6f025df7e2d0e9dbcde91c4620d90,0,lesson1,sequential,feedback,partial,0.7,too_low,50,60
48f6f025df7e2d0e9dbcde91c4620d90,0,lesson2,sequential,feedback,partial,0.7,too_low,55,70
48f6f025df7e2d0e9dbcde91c4620d90,1,lesson1,sequential,no_feedback,partial,0.7,too_high,55,70
48f6f025df7e2d0e9dbcde91c4620d90,1,lesson2,sequential,no_feedback,partial,0.7,too_high,55,70
48f6f025df7e2d0e9dbcde91c4620d90,2,lesson1,non_sequential,no_feedback,partial,0.7,too_high,55,70
48f6f025df7e2d0e9dbcde91c4620d90,3,lesson1,sequential,no_feedback,partial,0.7,too_low,55,70
48f6f025df7e2d0e9dbcde91c4620d90,3,lesson2,sequential,no_feedback,partial,0.7,too_low,55,70
48f6f025df7e2d0e9dbcde91c4620d90,4,lesson1,sequential,no_feedback,partial,0.7,too_high,55,70
48f6f025df7e2d0e9dbcde91c4620d90,4,lesson2,sequential,no_feedback,partial,0.7,too_high,55,70
48f6f025df7e2d0e9dbcde91c4620d90,5,lesson1,sequential,no_feedback,partial,0.7,too_low,50,70
48f6f025df7e2d0e9dbcde91c4620d90,5,lesson2,sequential,no_feedback,partial,0.7,too_low,47,67
48f6f025df7e2d0e9dbcde91c4620d90,6,lesson1,sequential,feedback,partial,0.7,too_high,47,67
48f6f025df7e2d0e9dbcde91c4620d90,6,lesson2,sequential,feedback,partial,0.7,too_high,45,65
48f6f025df7e2d0e9dbcde91c4620d90,7,lesson1,non_sequential,no_feedback,full,0.7,too_high,47,67
48f6f025df7e2d0e9dbcde91c4620d90,8,lesson1,non_sequential,no_feedback,partial,0.7,too_low,47,67
48f6f025df7e2d0e9dbcde91c4620d90,9,lesson1,non_sequential,no_feedback,full,0.7,too_low,47,67
48f6f025df7e2d0e9dbcde91c4620d90,10,lesson1,non_sequential,no_feedback,partial,0.7,too_low,48,68
48f6f025df7e2d0e9dbcde91c4620d90,11,lesson1,sequential,feedback,partial,0.7,too_low,47,67
48f6f025df7e2d0e9dbcde91c4620d90,11,lesson2,sequential,feedback,partial,0.7,too_low,47,62
48f6f025df7e2d0e9dbcde91c4620d90,12,lesson1,non_sequential,no_feedback,partial,0.7,too_high,48,68
48f6f025df7e2d0e9dbcde91c4620d90,13,lesson1,non_sequential,no_feedback,full,0.7,too_high,47,67
48f6f025df7e2d0e9dbcde91c4620d90,14,lesson1,non_sequential,no_feedback,full,0.7,too_low,48,68
48f6f025df7e2d0e9dbcde91c4620d90,15,lesson1,sequential,feedback,partial,0.7,too_high,48,68
48f6f025df7e2d0e9dbcde91c4620d90,15,lesson2,sequential,feedback,partial,0.7,too_high,47,67
80f793e195678860b94da22e7061629c,0,lesson1,non_sequential,no_feedback,partial,0.7,too_low,21,30
80f793e195678860b94da22e7061629c,1,lesson1,non_sequential,no_feedback,partial,0.7,too_high,21,24
80f793e195678860b94da22e7061629c,2,lesson1,sequential,feedback,partial,0.7,too_high,35,42
80f793e195678860b94da22e7061629c,2,lesson2,sequential,feedback,partial,0.7,too_high,35,45
80f793e195678860b94da22e7061629c,3,lesson1,non_sequential,no_feedback,full,0.7,too_high,14,17
80f793e195678860b94da22e7061629c,4,lesson1,sequential,feedback,partial,0.7,too_high,11,46
80f793e195678860b94da22e7061629c,4,lesson2,sequential,feedback,partial,0.7,too_high,50,58
80f793e195678860b94da22e7061629c,5,lesson1,sequential,no_feedback,partial,0.7,too_high,14,19
80f793e195678860b94da22e7061629c,5,lesson2,sequential,no_feedback,partial,0.7,too_high,14,20
80f793e195678860b94da22e7061629c,6,lesson1,non_sequential,no_feedback,full,0.7,too_low,21,26
80f793e195678860b94da22e7061629c,7,lesson1,non_sequential,no_feedback,full,0.7,too_low,21,26
80f793e195678860b94da22e7061629c,8,lesson1,sequential,feedback,partial,0.7,too_low,21,30
80f793e195678860b94da22e7061629c,8,lesson2,sequential,feedback,partial,0.7,too_low,21,25
80f793e195678860b94da22e7061629c,9,lesson1,sequential,feedback,partial,0.7,too_low,35,50
80f793e195678860b94da22e7061629c,9,lesson2,sequential,feedback,partial,0.7,too_low,40,45
80f793e195678860b94da22e7061629c,10,lesson1,non_sequential,no_feedback,partial,0.7,too_high,35,40
80f793e195678860b94da22e7061629c,11,lesson1,sequential,no_feedback,partial,0.7,too_low,40,45
80f793e195678860b94da22e7061629c,11,lesson2,sequential,no_feedback,partial,0.7,too_low,20,22
80f793e195678860b94da22e7061629c,12,lesson1,non_sequential,no_feedback,full,0.7,too_high,1,3
80f793e195678860b94da22e7061629c,13,lesson1,non_sequential,no_feedback,partial,0.7,too_low,35,40
80f793e195678860b94da22e7061629c,14,lesson1,sequential,no_feedback,partial,0.7,too_high,40,51
80f793e195678860b94da22e7061629c,14,lesson2,sequential,no_feedback,partial,0.7,too_high,40,50
80f793e195678860b94da22e7061629c,15,lesson1,sequential,no_feedback,partial,0.7,too_low,7,10
80f793e195678860b94da22e7061629c,15,lesson2,sequential,no_feedback,partial,0.7,too_low,35,40
46acc0b9b94ef9355f0823fb03bf44fe,0,lesson1,non_sequential,no_feedback,full,0.7,too_low,13,13
46acc0b9b94ef9355f0823fb03bf44fe,1,lesson1,non_sequential,no_feedback,partial,0.7,too_low,7,10
46acc0b9b94ef9355f0823fb03bf44fe,2,lesson1,non_sequential,no_feedback,partial,0.7,too_high,7,10
46acc0b9b94ef9355f0823fb03bf44fe,3,lesson1,sequential,feedback,partial,0.7,too_high,7,10
46acc0b9b94ef9355f0823fb03bf44fe,3,lesson2,sequential,feedback,partial,0.7,too_high,6,10
46acc0b9b94ef9355f0823fb03bf44fe,4,lesson1,non_sequential,no_feedback,full,0.7,too_high,5,7
46acc0b9b94ef9355f0823fb03bf44fe,5,lesson1,non_sequential,no_feedback,partial,0.7,too_high,7,10
46acc0b9b94ef9355f0823fb03bf44fe,6,lesson1,sequential,no_feedback,partial,0.7,too_high,7,10
46acc0b9b94ef9355f0823fb03bf44fe,6,lesson2,sequential,no_feedback,partial,0.7,too_high,7,10
46acc0b9b94ef9355f0823fb03bf44fe,7,lesson1,sequential,feedback,partial,0.7,too_low,7,10
46acc0b9b94ef9355f0823fb03bf44fe,7,lesson2,sequential,feedback,partial,0.7,too_low,8,10
46acc0b9b94ef9355f0823fb03bf44fe,8,lesson1,non_sequential,no_feedback,full,0.7,too_high,7,10
46acc0b9b94ef9355f0823fb03bf44fe,9,lesson1,non_sequential,no_feedback,full,0.7,too_low,8,10
46acc0b9b94ef9355f0823fb03bf44fe,10,lesson1,non_sequential,no_feedback,partial,0.7,too_low,7,10
46acc0b9b94ef9355f0823fb03bf44fe,11,lesson1,sequential,no_feedback,partial,0.7,too_low,7,10
46acc0b9b94ef9355f0823fb03bf44fe,11,lesson2,sequential,no_feedback,partial,0.7,too_low,7,10
46acc0b9b94ef9355f0823fb03bf44fe,12,lesson1,sequential,feedback,partial,0.7,too_high,7,10
46acc0b9b94ef9355f0823fb03bf44fe,12,lesson2,sequential,feedback,partial,0.7,too_high,6,10
46acc0b9b94ef9355f0823fb03bf44fe,13,lesson1,sequential,no_feedback,partial,0.7,too_high,7,10
46acc0b9b94ef9355f0823fb03bf44fe,13,lesson2,sequential,no_feedback,partial,0.7,too_high,7,10
46acc0b9b94ef9355f0823fb03bf44fe,14,lesson1,sequential,feedback,partial,0.7,too_low,7,10
46acc0b9b94ef9355f0823fb03bf44fe,14,lesson2,sequential,feedback,partial,0.7,too_low,9,10
46acc0b9b94ef9355f0823fb03bf44fe,15,lesson1,sequential,no_feedback,partial,0.7,too_low,7,10
46acc0b9b94ef9355f0823fb03bf44fe,15,lesson2,sequential,no_feedback,partial,0.7,too_low,7,10
2ac80a6f81abc43c157e469ca3e2dbce,0,lesson1,sequential,feedback,partial,0.7,too_low,7,10
2ac80a6f81abc43c157e469ca3e2dbce,0,lesson2,sequential,feedback,partial,0.7,too_low,7,10
2ac80a6f81abc43c157e469ca3e2dbce,1,lesson1,non_sequential,no_feedback,full,0.7,too_high,0,2
2ac80a6f81abc43c157e469ca3e2dbce,2,lesson1,non_sequential,no_feedback,partial,0.7,too_low,5,7
2ac80a6f81abc43c157e469ca3e2dbce,3,lesson1,non_sequential,no_feedback,partial,0.7,too_low,5,7
2ac80a6f81abc43c157e469ca3e2dbce,4,lesson1,non_sequential,no_feedback,full,0.7,too_high,40,70
2ac80a6f81abc43c157e469ca3e2dbce,5,lesson1,sequential,feedback,partial,0.7,too_low,50,70
2ac80a6f81abc43c157e469ca3e2dbce,5,lesson2,sequential,feedback,partial,0.7,too_low,55,70
2ac80a6f81abc43c157e469ca3e2dbce,6,lesson1,sequential,no_feedback,partial,0.7,too_low,55,70
2ac80a6f81abc43c157e469ca3e2dbce,6,lesson2,sequential,no_feedback,partial,0.7,too_low,50,70
2ac80a6f81abc43c157e469ca3e2dbce,7,lesson1,sequential,no_feedback,partial,0.7,too_low,55,70
2ac80a6f81abc43c157e469ca3e2dbce,7,lesson2,sequential,no_feedback,partial,0.7,too_low,50,70
2ac80a6f81abc43c157e469ca3e2dbce,8,lesson1,non_sequential,no_feedback,full,0.7,too_low,50,70
2ac80a6f81abc43c157e469ca3e2dbce,9,lesson1,non_sequential,no_feedback,partial,0.7,too_high,51,70
2ac80a6f81abc43c157e469ca3e2dbce,10,lesson1,sequential,no_feedback,partial,0.7,too_high,50,70
2ac80a6f81abc43c157e469ca3e2dbce,10,lesson2,sequential,no_feedback,partial,0.7,too_high,55,70
2ac80a6f81abc43c157e469ca3e2dbce,11,lesson1,sequential,no_feedback,partial,0.7,too_high,55,70
2ac80a6f81abc43c157e469ca3e2dbce,11,lesson2,sequential,no_feedback,partial,0.7,too_high,60,70
2ac80a6f81abc43c157e469ca3e2dbce,12,lesson1,sequential,feedback,partial,0.7,too_high,60,70
2ac80a6f81abc43c157e469ca3e2dbce,12,lesson2,sequential,feedback,partial,0.7,too_high,50,70
2ac80a6f81abc43c157e469ca3e2dbce,13,lesson1,non_sequential,no_feedback,full,0.7,too_low,55,70
2ac80a6f81abc43c157e469ca3e2dbce,14,lesson1,non_sequential,no_feedback,partial,0.7,too_high,55,70
2ac80a6f81abc43c157e469ca3e2dbce,15,lesson1,sequential,feedback,partial,0.7,too_high,55,70
2ac80a6f81abc43c157e469ca3e2dbce,15,lesson2,sequential,feedback,partial,0.7,too_high,50,70
c06010d3392afb71410d87da1b32a344,0,lesson1,sequential,no_feedback,partial,0.7,too_low,3,8
c06010d3392afb71410d87da1b32a344,0,lesson2,sequential,no_feedback,partial,0.7,too_low,2,2
c06010d3392afb71410d87da1b32a344,1,lesson1,non_sequential,no_feedback,full,0.7,too_low,6,9
c06010d3392afb71410d87da1b32a344,2,lesson1,sequential,no_feedback,partial,0.7,too_high,6,8
c06010d3392afb71410d87da1b32a344,2,lesson2,sequential,no_feedback,partial,0.7,too_high,2,8
c06010d3392afb71410d87da1b32a344,3,lesson1,sequential,no_feedback,partial,0.7,too_low,4,10
c06010d3392afb71410d87da1b32a344,3,lesson2,sequential,no_feedback,partial,0.7,too_low,2,7
c06010d3392afb71410d87da1b32a344,4,lesson1,non_sequential,no_feedback,partial,0.7,too_low,2,8
c06010d3392afb71410d87da1b32a344,5,lesson1,non_sequential,no_feedback,full,0.7,too_high,4,8
c06010d3392afb71410d87da1b32a344,6,lesson1,non_sequential,no_feedback,partial,0.7,too_high,3,6
c06010d3392afb71410d87da1b32a344,7,lesson1,sequential,feedback,partial,0.7,too_high,6,10
c06010d3392afb71410d87da1b32a344,7,lesson2,sequential,feedback,partial,0.7,too_high,4,8
c06010d3392afb71410d87da1b32a344,8,lesson1,sequential,feedback,partial,0.7,too_low,3,10
c06010d3392afb71410d87da1b32a344,8,lesson2,sequential,feedback,partial,0.7,too_low,6,12
c06010d3392afb71410d87da1b32a344,9,lesson1,sequential,no_feedback,partial,0.7,too_high,4,8
c06010d3392afb71410d87da1b32a344,9,lesson2,sequential,no_feedback,partial,0.7,too_high,7,14
c06010d3392afb71410d87da1b32a344,10,lesson1,non_sequential,no_feedback,partial,0.7,too_low,3,7
c06010d3392afb71410d87da1b32a344,11,lesson1,non_sequential,no_feedback,full,0.7,too_high,4,8
c06010d3392afb71410d87da1b32a344,12,lesson1,non_sequential,no_feedback,partial,0.7,too_high,6,10
c06010d3392afb71410d87da1b32a344,13,lesson1,sequential,feedback,partial,0.7,too_high,6,10
c06010d3392afb71410d87da1b32a344,13,lesson2,sequential,feedback,partial,0.7,too_high,6,12
c06010d3392afb71410d87da1b32a344,14,lesson1,sequential,feedback,partial,0.7,too_low,6,12
c06010d3392afb71410d87da1b32a344,14,lesson2,sequential,feedback,partial,0.7,too_low,6,10
c06010d3392afb71410d87da1b32a344,15,lesson1,non_sequential,no_feedback,full,0.7,too_low,4,10
a7c04f96596c8817e113e7a14f7cfb4c,0,lesson1,non_sequential,no_feedback,partial,0.7,too_high,5,10
a7c04f96596c8817e113e7a14f7cfb4c,1,lesson1,sequential,no_feedback,partial,0.7,too_low,7,10
a7c04f96596c8817e113e7a14f7cfb4c,1,lesson2,sequential,no_feedback,partial,0.7,too_low,60,70
a7c04f96596c8817e113e7a14f7cfb4c,2,lesson1,non_sequential,no_feedback,partial,0.7,too_high,45,70
a7c04f96596c8817e113e7a14f7cfb4c,3,lesson1,non_sequential,no_feedback,full,0.7,too_low,42,70
a7c04f96596c8817e113e7a14f7cfb4c,4,lesson1,non_sequential,no_feedback,full,0.7,too_high,40,70
a7c04f96596c8817e113e7a14f7cfb4c,5,lesson1,sequential,feedback,partial,0.7,too_low,48,70
a7c04f96596c8817e113e7a14f7cfb4c,5,lesson2,sequential,feedback,partial,0.7,too_low,22,70
a7c04f96596c8817e113e7a14f7cfb4c,6,lesson1,sequential,no_feedback,partial,0.7,too_high,48,70
a7c04f96596c8817e113e7a14f7cfb4c,6,lesson2,sequential,no_feedback,partial,0.7,too_high,50,70
a7c04f96596c8817e113e7a14f7cfb4c,7,lesson1,non_sequential,no_feedback,full,0.7,too_high,60,70
a7c04f96596c8817e113e7a14f7cfb4c,8,lesson1,sequential,no_feedback,partial,0.7,too_low,45,70
a7c04f96596c8817e113e7a14f7cfb4c,8,lesson2,sequential,no_feedback,partial,0.7,too_low,46,70
a7c04f96596c8817e113e7a14f7cfb4c,9,lesson1,sequential,feedback,partial,0.7,too_high,43,70
a7c04f96596c8817e113e7a14f7cfb4c,9,lesson2,sequential,feedback,partial,0.7,too_high,46,70
a7c04f96596c8817e113e7a14f7cfb4c,10,lesson1,non_sequential,no_feedback,partial,0.7,too_low,42,70
a7c04f96596c8817e113e7a14f7cfb4c,11,lesson1,non_sequential,no_feedback,partial,0.7,too_low,43,70
a7c04f96596c8817e113e7a14f7cfb4c,12,lesson1,sequential,feedback,partial,0.7,too_low,45,70
a7c04f96596c8817e113e7a14f7cfb4c,12,lesson2,sequential,feedback,partial,0.7,too_low,42,70
a7c04f96596c8817e113e7a14f7cfb4c,13,lesson1,sequential,feedback,partial,0.7,too_high,45,70
a7c04f96596c8817e113e7a14f7cfb4c,13,lesson2,sequential,feedback,partial,0.7,too_high,50,70
a7c04f96596c8817e113e7a14f7cfb4c,14,lesson1,sequential,no_feedback,partial,0.7,too_high,48,70
a7c04f96596c8817e113e7a14f7cfb4c,14,lesson2,sequential,no_feedback,partial,0.7,too_high,21,70
a7c04f96596c8817e113e7a14f7cfb4c,15,lesson1,non_sequential,no_feedback,full,0.7,too_low,49,70
13ef21c800f2b8e0e3a4a7c31688e939,0,lesson1,sequential,feedback,partial,0.7,too_low,0,2
13ef21c800f2b8e0e3a4a7c31688e939,0,lesson2,sequential,feedback,partial,0.7,too_low,7,10
13ef21c800f2b8e0e3a4a7c31688e939,1,lesson1,non_sequential,no_feedback,full,0.7,too_high,0,3
13ef21c800f2b8e0e3a4a7c31688e939,2,lesson1,sequential,feedback,partial,0.7,too_high,2,2
13ef21c800f2b8e0e3a4a7c31688e939,2,lesson2,sequential,feedback,partial,0.7,too_high,0,1
13ef21c800f2b8e0e3a4a7c31688e939,3,lesson1,sequential,feedback,partial,0.7,too_low,3,3
13ef21c800f2b8e0e3a4a7c31688e939,3,lesson2,sequential,feedback,partial,0.7,too_low,2,5
13ef21c800f2b8e0e3a4a7c31688e939,4,lesson1,sequential,no_feedback,partial,0.7,too_low,0,3
13ef21c800f2b8e0e3a4a7c31688e939,4,lesson2,sequential,no_feedback,partial,0.7,too_low,2,2
13ef21c800f2b8e0e3a4a7c31688e939,5,lesson1,non_sequential,no_feedback,full,0.7,too_low,7,10
13ef21c800f2b8e0e3a4a7c31688e939,6,lesson1,sequential,no_feedback,partial,0.7,too_high,0,2
13ef21c800f2b8e0e3a4a7c31688e939,6,lesson2,sequential,no_feedback,partial,0.7,too_high,0,2
13ef21c800f2b8e0e3a4a7c31688e939,7,lesson1,non_sequential,no_feedback,partial,0.7,too_low,2,2
13ef21c800f2b8e0e3a4a7c31688e939,8,lesson1,non_sequential,no_feedback,partial,0.7,too_high,3,3
13ef21c800f2b8e0e3a4a7c31688e939,9,lesson1,non_sequential,no_feedback,full,0.7,too_high,0,2
13ef21c800f2b8e0e3a4a7c31688e939,10,lesson1,sequential,no_feedback,partial,0.7,too_low,4,5
13ef21c800f2b8e0e3a4a7c31688e939,10,lesson2,sequential,no_feedback,partial,0.7,too_low,3,3
13ef21c800f2b8e0e3a4a7c31688e939,11,lesson1,sequential,feedback,partial,0.7,too_high,4,4
13ef21c800f2b8e0e3a4a7c31688e939,11,lesson2,sequential,feedback,partial,0.7,too_high,0,10
13ef21c800f2b8e0e3a4a7c31688e939,12,lesson1,sequential,no_feedback,partial,0.7,too_high,9,9
13ef21c800f2b8e0e3a4a7c31688e939,12,lesson2,sequential,no_feedback,partial,0.7,too_high,6,8
13ef21c800f2b8e0e3a4a7c31688e939,13,lesson1,non_sequential,no_feedback,partial,0.7,too_low,7,10
13ef21c800f2b8e0e3a4a7c31688e939,14,lesson1,non_sequential,no_feedback,full,0.7,too_low,7,10
13ef21c800f2b8e0e3a4a7c31688e939,15,lesson1,non_sequential,no_feedback,partial,0.7,too_high,7,10
3430d0c6fe678d5e050ea37ba6f48796,0,lesson1,sequential,no_feedback,partial,0.7,too_high,8,10
3430d0c6fe678d5e050ea37ba6f48796,0,lesson2,sequential,no_feedback,partial,0.7,too_high,8,10
3430d0c6fe678d5e050ea37ba6f48796,1,lesson1,non_sequential,no_feedback,full,0.7,too_high,9,10
3430d0c6fe678d5e050ea37ba6f48796,2,lesson1,sequential,no_feedback,partial,0.7,too_high,8,10
3430d0c6fe678d5e050ea37ba6f48796,2,lesson2,sequential,no_feedback,partial,0.7,too_high,9,10
3430d0c6fe678d5e050ea37ba6f48796,3,lesson1,sequential,feedback,partial,0.7,too_high,8,10
3430d0c6fe678d5e050ea37ba6f48796,3,lesson2,sequential,feedback,partial,0.7,too_high,9,10
3430d0c6fe678d5e050ea37ba6f48796,4,lesson1,non_sequential,no_feedback,partial,0.7,too_low,8,10
3430d0c6fe678d5e050ea37ba6f48796,5,lesson1,sequential,feedback,partial,0.7,too_low,9,10
3430d0c6fe678d5e050ea37ba6f48796,5,lesson2,sequential,feedback,partial,0.7,too_low,9,10
3430d0c6fe678d5e050ea37ba6f48796,6,lesson1,non_sequential,no_feedback,partial,0.7,too_low,8,10
3430d0c6fe678d5e050ea37ba6f48796,7,lesson1,sequential,feedback,partial,0.7,too_low,9,10
3430d0c6fe678d5e050ea37ba6f48796,7,lesson2,sequential,feedback,partial,0.7,too_low,10,10
3430d0c6fe678d5e050ea37ba6f48796,8,lesson1,sequential,feedback,partial,0.7,too_high,8,10
3430d0c6fe678d5e050ea37ba6f48796,8,lesson2,sequential,feedback,partial,0.7,too_high,9,10
3430d0c6fe678d5e050ea37ba6f48796,9,lesson1,non_sequential,no_feedback,partial,0.7,too_high,9,10
3430d0c6fe678d5e050ea37ba6f48796,10,lesson1,sequential,no_feedback,partial,0.7,too_low,8,10
3430d0c6fe678d5e050ea37ba6f48796,10,lesson2,sequential,no_feedback,partial,0.7,too_low,8,10
3430d0c6fe678d5e050ea37ba6f48796,11,lesson1,non_sequential,no_feedback,partial,0.7,too_high,9,10
3430d0c6fe678d5e050ea37ba6f48796,12,lesson1,non_sequential,no_feedback,full,0.7,too_low,7,10
3430d0c6fe678d5e050ea37ba6f48796,13,lesson1,non_sequential,no_feedback,full,0.7,too_low,8,10
3430d0c6fe678d5e050ea37ba6f48796,14,lesson1,sequential,no_feedback,partial,0.7,too_low,7,10
3430d0c6fe678d5e050ea37ba6f48796,14,lesson2,sequential,no_feedback,partial,0.7,too_low,8,10
3430d0c6fe678d5e050ea37ba6f48796,15,lesson1,non_sequential,no_feedback,full,0.7,too_high,8,10
46e2e3a97397b5fb219bc5f4f3db7c5d,0,lesson1,sequential,feedback,partial,0.7,too_low,7,10
46e2e3a97397b5fb219bc5f4f3db7c5d,0,lesson2,sequential,feedback,partial,0.7,too_low,10,10
46e2e3a97397b5fb219bc5f4f3db7c5d,1,lesson1,sequential,feedback,partial,0.7,too_low,7,10
46e2e3a97397b5fb219bc5f4f3db7c5d,1,lesson2,sequential,feedback,partial,0.7,too_low,10,10
46e2e3a97397b5fb219bc5f4f3db7c5d,2,lesson1,non_sequential,no_feedback,full,0.7,too_low,10,10
46e2e3a97397b5fb219bc5f4f3db7c5d,3,lesson1,non_sequential,no_feedback,full,0.7,too_low,10,10
46e2e3a97397b5fb219bc5f4f3db7c5d,4,lesson1,non_sequential,no_feedback,partial,0.7,too_low,30,39
46e2e3a97397b5fb219bc5f4f3db7c5d,5,lesson1,sequential,no_feedback,partial,0.7,too_low,7,10
46e2e3a97397b5fb219bc5f4f3db7c5d,5,lesson2,sequential,no_feedback,partial,0.7,too_low,7,10
46e2e3a97397b5fb219bc5f4f3db7c5d,6,lesson1,non_sequential,no_feedback,full,0.7,too_high,7,10
46e2e3a97397b5fb219bc5f4f3db7c5d,7,lesson1,non_sequential,no_feedback,partial,0.7,too_high,30,39
46e2e3a97397b5fb219bc5f4f3db7c5d,8,lesson1,sequential,no_feedback,partial,0.7,too_high,30,39
46e2e3a97397b5fb219bc5f4f3db7c5d,8,lesson2,sequential,no_feedback,partial,0.7,too_high,7,10
46e2e3a97397b5fb219bc5f4f3db7c5d,9,lesson1,sequential,no_feedback,partial,0.7,too_low,30,39
46e2e3a97397b5fb219bc5f4f3db7c5d,9,lesson2,sequential,no_feedback,partial,0.7,too_low,7,10
46e2e3a97397b5fb219bc5f4f3db7c5d,10,lesson1,sequential,no_feedback,partial,0.7,too_high,30,39
46e2e3a97397b5fb219bc5f4f3db7c5d,10,lesson2,sequential,no_feedback,partial,0.7,too_high,7,10
46e2e3a97397b5fb219bc5f4f3db7c5d,11,lesson1,sequential,feedback,partial,0.7,too_high,30,39
46e2e3a97397b5fb219bc5f4f3db7c5d,11,lesson2,sequential,feedback,partial,0.7,too_high,6,10
46e2e3a97397b5fb219bc5f4f3db7c5d,12,lesson1,non_sequential,no_feedback,full,0.7,too_high,6,10
46e2e3a97397b5fb219bc5f4f3db7c5d,13,lesson1,non_sequential,no_feedback,partial,0.7,too_low,7,10
46e2e3a97397b5fb219bc5f4f3db7c5d,14,lesson1,sequential,feedback,partial,0.7,too_high,7,10
46e2e3a97397b5fb219bc5f4f3db7c5d,14,lesson2,sequential,feedback,partial,0.7,too_high,6,10
46e2e3a97397b5fb219bc5f4f3db7c5d,15,lesson1,non_sequential,no_feedback,partial,0.7,too_high,7,10
39ad809b9470758de637d4b62f58675e,0,lesson1,sequential,feedback,partial,0.7,too_high,6,6
39ad809b9470758de637d4b62f58675e,0,lesson2,sequential,feedback,partial,0.7,too_high,5,5
39ad809b9470758de637d4b62f58675e,1,lesson1,sequential,feedback,partial,0.7,too_low,5,5
39ad809b9470758de637d4b62f58675e,1,lesson2,sequential,feedback,partial,0.7,too_low,8,8
39ad809b9470758de637d4b62f58675e,2,lesson1,sequential,feedback,partial,0.7,too_low,8,8
39ad809b9470758de637d4b62f58675e,2,lesson2,sequential,feedback,partial,0.7,too_low,8,8
39ad809b9470758de637d4b62f58675e,3,lesson1,non_sequential,no_feedback,full,0.7,too_low,8,8
39ad809b9470758de637d4b62f58675e,4,lesson1,non_sequential,no_feedback,partial,0.7,too_high,6,6
39ad809b9470758de637d4b62f58675e,5,lesson1,non_sequential,no_feedback,partial,0.7,too_high,7,7
39ad809b9470758de637d4b62f58675e,6,lesson1,non_sequential,no_feedback,partial,0.7,too_low,7,7
39ad809b9470758de637d4b62f58675e,7,lesson1,sequential,no_feedback,partial,0.7,too_high,7,7
39ad809b9470758de637d4b62f58675e,7,lesson2,sequential,no_feedback,partial,0.7,too_high,7,7
39ad809b9470758de637d4b62f58675e,8,lesson1,non_sequential,no_feedback,full,0.7,too_low,8,8
39ad809b9470758de637d4b62f58675e,9,lesson1,sequential,no_feedback,partial,0.7,too_low,8,8
39ad809b9470758de637d4b62f58675e,9,lesson2,sequential,no_feedback,partial,0.7,too_low,5,5
