,subject_id,student_idx,block_type,trial_num,theta,student_a,student_b,student_class,heads,tails,student_guess,error,bonus,total_bonus,understood,total_ex,mean,normalized_mean,normalized_theta
352,A1ZLLYRW6GIVC7,15,seqFeedback,1,0.3,1,9,A,3,7,0.27,0.02999999999999997,0.1,0.6,yes,10,0.3,0.3,0.3
353,A222R4PNCF08OF,0,seqNoFeedback,0,0.7,9,1,B,9,1,,,,0.2,yes,10,0.9,0.09999999999999998,0.3
354,A222R4PNCF08OF,0,seqNoFeedback,1,0.7,9,1,B,9,1,0.90,0.20000000000000007,0.0,0.2,yes,10,0.9,0.09999999999999998,0.3
355,A222R4PNCF08OF,1,seqNoFeedback,0,0.7,1,9,A,1,5,,,,0.2,yes,6,0.16666666666666666,0.16666666666666666,0.7
356,A222R4PNCF08OF,1,seqNoFeedback,1,0.7,1,9,A,5,1,0.32,0.37999999999999995,0.0,0.2,yes,6,0.8333333333333334,0.8333333333333334,0.7
357,A222R4PNCF08OF,2,nonSeqFull,0,0.3,9,1,B,0,7,0.53,0.23000000000000004,0.0,0.2,yes,7,0.0,1.0,0.7
358,A222R4PNCF08OF,3,nonSeqPartial,0,0.3,1,9,A,0,7,0.06,0.24,0.0,0.2,yes,7,0.0,0.0,0.3
359,A222R4PNCF08OF,4,nonSeqPartial,0,0.7,1,9,A,1,0,0.18,0.52,0.0,0.2,yes,1,1.0,1.0,0.7
360,A222R4PNCF08OF,5,nonSeqPartial,0,0.3,9,1,B,30,40,0.49,0.19,0.0,0.2,yes,70,0.42857142857142855,0.5714285714285714,0.7
361,A222R4PNCF08OF,6,seqFeedback,0,0.3,1,9,A,0,1,0.09,,,0.2,yes,1,0.0,0.0,0.3
362,A222R4PNCF08OF,6,seqFeedback,1,0.3,1,9,A,0,70,0.01,0.29,0.0,0.2,yes,70,0.0,0.0,0.3
363,A222R4PNCF08OF,7,nonSeqFull,0,0.3,1,9,A,20,30,0.35,0.04999999999999999,0.2,0.2,yes,50,0.4,0.4,0.3
364,A222R4PNCF08OF,8,seqFeedback,0,0.7,1,9,A,30,20,0.52,,,0.2,yes,50,0.6,0.6,0.7
365,A222R4PNCF08OF,8,seqFeedback,1,0.7,1,9,A,20,0,0.64,0.05999999999999994,0.0,0.2,yes,20,1.0,1.0,0.7
366,A222R4PNCF08OF,9,seqFeedback,0,0.3,9,1,B,25,45,0.42,,,0.2,yes,70,0.35714285714285715,0.6428571428571428,0.7
367,A222R4PNCF08OF,9,seqFeedback,1,0.3,9,1,B,5,5,0.37,0.07,0.0,0.2,yes,10,0.5,0.5,0.7
368,A222R4PNCF08OF,10,seqNoFeedback,0,0.3,9,1,B,20,50,,,,0.2,yes,70,0.2857142857142857,0.7142857142857143,0.7
369,A222R4PNCF08OF,10,seqNoFeedback,1,0.3,9,1,B,20,50,0.33,0.030000000000000027,0.0,0.2,yes,70,0.2857142857142857,0.7142857142857143,0.7
370,A222R4PNCF08OF,11,seqNoFeedback,0,0.3,1,9,A,35,35,,,,0.2,yes,70,0.5,0.5,0.3
371,A222R4PNCF08OF,12,nonSeqFull,0,0.7,9,1,B,0,70,0.11,0.59,0.0,0.2,yes,70,0.0,1.0,0.3
372,A222R4PNCF08OF,13,nonSeqFull,0,0.7,1,9,A,69,0,0.89,0.19000000000000006,0.0,0.2,yes,69,1.0,1.0,0.7
373,A222R4PNCF08OF,14,nonSeqPartial,0,0.7,9,1,B,35,35,0.55,0.1499999999999999,0.0,0.2,yes,70,0.5,0.5,0.3
374,A222R4PNCF08OF,15,seqFeedback,0,0.7,9,1,B,35,25,0.63,,,0.2,yes,60,0.5833333333333334,0.41666666666666663,0.3
375,A222R4PNCF08OF,15,seqFeedback,1,0.7,9,1,B,14,0,0.69,0.010000000000000009,0.0,0.2,yes,14,1.0,0.0,0.3
376,A24GX1OZE6AY04,0,nonSeqFull,0,0.7,1,9,A,7,3,0.40,0.29999999999999993,0.0,1.5,yes,10,0.7,0.7,0.7
377,A24GX1OZE6AY04,1,nonSeqFull,0,0.3,1,9,A,5,0,0.40,0.10000000000000003,0.0,1.5,yes,5,1.0,1.0,0.3
378,A24GX1OZE6AY04,2,nonSeqPartial,0,0.3,1,9,A,3,7,0.20,0.09999999999999998,0.0,1.5,yes,10,0.3,0.3,0.3
379,A24GX1OZE6AY04,3,nonSeqFull,0,0.7,9,1,B,6,2,0.83,0.13,0.0,1.5,yes,8,0.75,0.25,0.3
380,A24GX1OZE6AY04,4,nonSeqPartial,0,0.3,9,1,B,3,7,0.60,0.3,0.0,1.5,yes,10,0.3,0.7,0.7
381,A24GX1OZE6AY04,5,seqFeedback,0,0.3,1,9,A,1,3,0.14,,,1.5,yes,4,0.25,0.25,0.3
382,A24GX1OZE6AY04,5,seqFeedback,1,0.3,1,9,A,3,7,0.21,0.09,0.0,1.5,yes,10,0.3,0.3,0.3
383,A24GX1OZE6AY04,6,seqNoFeedback,0,0.3,1,9,A,3,7,,,,1.5,yes,10,0.3,0.3,0.3
384,A24GX1OZE6AY04,6,seqNoFeedback,1,0.3,1,9,A,3,7,0.23,0.06999999999999998,0.5,1.5,yes,10,0.3,0.3,0.3
385,A24GX1OZE6AY04,7,seqFeedback,0,0.7,9,1,B,7,3,0.80,,,1.5,yes,10,0.7,0.30000000000000004,0.3
386,A24GX1OZE6AY04,7,seqFeedback,1,0.7,9,1,B,7,3,0.77,0.07000000000000006,0.5,1.5,yes,10,0.7,0.30000000000000004,0.3
387,A24GX1OZE6AY04,8,seqNoFeedback,0,0.7,1,9,A,7,3,,,,1.5,yes,10,0.7,0.7,0.7
388,A24GX1OZE6AY04,8,seqNoFeedback,1,0.7,1,9,A,7,3,0.50,0.19999999999999996,0.0,1.5,yes,10,0.7,0.7,0.7
389,A24GX1OZE6AY04,9,seqFeedback,0,0.3,9,1,B,3,7,0.60,,,1.5,yes,10,0.3,0.7,0.7
390,A24GX1OZE6AY04,9,seqFeedback,1,0.3,9,1,B,6,3,0.62,0.32,0.0,1.5,yes,9,0.6666666666666666,0.33333333333333337,0.7
391,A24GX1OZE6AY04,10,seqNoFeedback,0,0.7,9,1,B,7,3,,,,1.5,yes,10,0.7,0.30000000000000004,0.3
392,A24GX1OZE6AY04,10,seqNoFeedback,1,0.7,9,1,B,7,3,0.77,0.07000000000000006,0.5,1.5,yes,10,0.7,0.30000000000000004,0.3
393,A24GX1OZE6AY04,11,nonSeqPartial,0,0.7,9,1,B,7,3,0.80,0.10000000000000009,0.0,1.5,yes,10,0.7,0.30000000000000004,0.3
394,A24GX1OZE6AY04,12,seqNoFeedback,0,0.3,9,1,B,3,7,,,,1.5,yes,10,0.3,0.7,0.7
395,A24GX1OZE6AY04,12,seqNoFeedback,1,0.3,9,1,B,3,7,0.50,0.2,0.0,1.5,yes,10,0.3,0.7,0.7
396,A24GX1OZE6AY04,13,nonSeqPartial,0,0.7,1,9,A,6,2,0.39,0.30999999999999994,0.0,1.5,yes,8,0.75,0.75,0.7
397,A24GX1OZE6AY04,14,nonSeqFull,0,0.3,9,1,B,1,12,0.43,0.13,0.0,1.5,yes,13,0.07692307692307693,0.9230769230769231,0.7
398,A24GX1OZE6AY04,15,seqFeedback,0,0.7,1,9,A,7,3,0.40,,,1.5,yes,10,0.7,0.7,0.7
399,A24GX1OZE6AY04,15,seqFeedback,1,0.7,1,9,A,9,1,0.57,0.13,0.0,1.5,yes,10,0.9,0.9,0.7
400,A27W025UEXS1G0,0,nonSeqPartial,0,0.7,9,1,B,8,3,0.81,0.1100000000000001,0.0,1.33,yes,11,0.7272727272727273,0.2727272727272727,0.3
401,A27W025UEXS1G0,1,nonSeqPartial,0,0.3,9,1,B,3,7,0.60,0.3,0.0,1.33,yes,10,0.3,0.7,0.7
402,A27W025UEXS1G0,2,nonSeqFull,0,0.3,1,9,A,9,21,0.25,0.04999999999999999,0.4,1.33,yes,30,0.3,0.3,0.3
403,A27W025UEXS1G0,3,nonSeqPartial,0,0.7,1,9,A,21,9,0.55,0.1499999999999999,0.0,1.33,yes,30,0.7,0.7,0.7
404,A27W025UEXS1G0,4,seqFeedback,0,0.3,9,1,B,18,41,0.39,,,1.33,yes,59,0.3050847457627119,0.6949152542372881,0.7
405,A27W025UEXS1G0,4,seqFeedback,1,0.3,9,1,B,2,12,0.35,0.04999999999999999,0.0,1.33,yes,14,0.14285714285714285,0.8571428571428572,0.7
406,A27W025UEXS1G0,5,seqNoFeedback,0,0.7,9,1,B,15,3,,,,1.33,yes,18,0.8333333333333334,0.16666666666666663,0.3
407,A27W025UEXS1G0,5,seqNoFeedback,1,0.7,9,1,B,14,6,0.79,0.09000000000000008,0.0,1.33,yes,20,0.7,0.30000000000000004,0.3
408,A27W025UEXS1G0,6,seqNoFeedback,0,0.7,1,9,A,30,7,,,,1.33,yes,37,0.8108108108108109,0.8108108108108109,0.7
409,A27W025UEXS1G0,6,seqNoFeedback,1,0.7,1,9,A,4,1,0.67,0.029999999999999916,0.28,1.33,yes,5,0.8,0.8,0.7
410,A27W025UEXS1G0,7,nonSeqPartial,0,0.3,1,9,A,3,7,0.20,0.09999999999999998,0.0,1.33,yes,10,0.3,0.3,0.3
411,A27W025UEXS1G0,8,seqNoFeedback,0,0.3,9,1,B,3,10,,,,1.33,yes,13,0.23076923076923078,0.7692307692307692,0.7
412,A27W025UEXS1G0,8,seqNoFeedback,1,0.3,9,1,B,5,12,0.42,0.12,0.0,1.33,yes,17,0.29411764705882354,0.7058823529411764,0.7
413,A27W025UEXS1G0,9,nonSeqFull,0,0.3,9,1,B,5,21,0.39,0.09000000000000002,0.0,1.33,yes,26,0.19230769230769232,0.8076923076923077,0.7
414,A27W025UEXS1G0,10,seqNoFeedback,0,0.3,1,9,A,1,3,,,,1.33,yes,4,0.25,0.25,0.3
415,A27W025UEXS1G0,10,seqNoFeedback,1,0.3,1,9,A,0,3,0.12,0.18,0.0,1.33,yes,3,0.0,0.0,0.3
416,A27W025UEXS1G0,11,seqFeedback,0,0.7,1,9,A,4,1,0.33,,,1.33,yes,5,0.8,0.8,0.7
417,A27W025UEXS1G0,11,seqFeedback,1,0.7,1,9,A,15,3,0.61,0.08999999999999997,0.0,1.33,yes,18,0.8333333333333334,0.8333333333333334,0.7
418,A27W025UEXS1G0,12,nonSeqFull,0,0.7,9,1,B,1,4,0.67,0.029999999999999916,0.65,1.33,yes,5,0.2,0.8,0.3
419,A27W025UEXS1G0,13,nonSeqFull,0,0.7,1,9,A,7,1,0.44,0.25999999999999995,0.0,1.33,yes,8,0.875,0.875,0.7
420,A27W025UEXS1G0,14,seqFeedback,0,0.7,9,1,B,12,2,0.88,,,1.33,yes,14,0.8571428571428571,0.1428571428571429,0.3
421,A27W025UEXS1G0,14,seqFeedback,1,0.7,9,1,B,9,2,0.86,0.16000000000000003,0.0,1.33,yes,11,0.8181818181818182,0.18181818181818177,0.3
422,A27W025UEXS1G0,15,seqFeedback,0,0.3,1,9,A,2,12,0.13,,,1.33,yes,14,0.14285714285714285,0.14285714285714285,0.3
423,A27W025UEXS1G0,15,seqFeedback,1,0.3,1,9,A,1,5,0.13,0.16999999999999998,0.0,1.33,yes,6,0.16666666666666666,0.16666666666666666,0.3
424,A29N6SFDF72SDS,0,nonSeqPartial,0,0.3,1,9,A,4,1,0.33,0.030000000000000027,0.65,2.15,yes,5,0.8,0.8,0.3
425,A29N6SFDF72SDS,1,nonSeqFull,0,0.7,1,9,A,10,1,0.52,0.17999999999999994,0.0,2.15,yes,11,0.9090909090909091,0.9090909090909091,0.7
426,A29N6SFDF72SDS,3,nonSeqFull,0,0.7,9,1,B,9,3,0.82,0.12,0.0,2.15,yes,12,0.75,0.25,0.3
427,A29N6SFDF72SDS,4,nonSeqPartial,0,0.3,9,1,B,4,1,0.87,0.5700000000000001,0.0,2.15,yes,5,0.8,0.19999999999999996,0.7
428,A29N6SFDF72SDS,5,nonSeqPartial,0,0.7,9,1,B,4,2,0.81,0.1100000000000001,0.0,2.15,yes,6,0.6666666666666666,0.33333333333333337,0.3
429,A29N6SFDF72SDS,6,seqFeedback,0,0.7,1,9,A,3,6,0.21,,,2.15,yes,9,0.3333333333333333,0.3333333333333333,0.7
430,A29N6SFDF72SDS,6,seqFeedback,1,0.7,1,9,A,6,2,0.37,0.32999999999999996,0.0,2.15,yes,8,0.75,0.75,0.7
431,A29N6SFDF72SDS,7,nonSeqFull,0,0.3,1,9,A,10,30,0.22,0.07999999999999999,0.3,2.15,yes,40,0.25,0.25,0.3
432,A29N6SFDF72SDS,8,seqFeedback,0,0.3,9,1,B,5,15,0.47,,,2.15,yes,20,0.25,0.75,0.7
433,A29N6SFDF72SDS,8,seqFeedback,1,0.3,9,1,B,10,35,0.32,0.020000000000000018,0.05,2.15,yes,45,0.2222222222222222,0.7777777777777778,0.7
434,A29N6SFDF72SDS,9,nonSeqPartial,0,0.7,1,9,A,7,4,0.38,0.31999999999999995,0.0,2.15,yes,11,0.6363636363636364,0.6363636363636364,0.7
435,A29N6SFDF72SDS,10,seqFeedback,0,0.3,1,9,A,12,30,0.25,,,2.15,yes,42,0.2857142857142857,0.2857142857142857,0.3
436,A29N6SFDF72SDS,10,seqFeedback,1,0.3,1,9,A,13,35,0.27,0.02999999999999997,0.0,2.15,yes,48,0.2708333333333333,0.2708333333333333,0.3
437,A29N6SFDF72SDS,11,seqNoFeedback,0,0.7,9,1,B,15,30,,,,2.15,yes,45,0.3333333333333333,0.6666666666666667,0.3
438,A29N6SFDF72SDS,11,seqNoFeedback,1,0.7,9,1,B,20,8,0.53,0.16999999999999993,0.0,2.15,yes,28,0.7142857142857143,0.2857142857142857,0.3
439,A29N6SFDF72SDS,12,seqFeedback,0,0.7,9,1,B,5,2,0.82,,,2.15,yes,7,0.7142857142857143,0.2857142857142857,0.3
440,A29N6SFDF72SDS,12,seqFeedback,1,0.7,9,1,B,3,3,0.74,0.040000000000000036,0.57,2.15,yes,6,0.5,0.5,0.3
441,A29N6SFDF72SDS,13,seqNoFeedback,0,0.3,1,9,A,3,3,,,,2.15,yes,6,0.5,0.5,0.3
442,A29N6SFDF72SDS,13,seqNoFeedback,1,0.3,1,9,A,3,3,0.32,0.020000000000000018,0.58,2.15,yes,6,0.5,0.5,0.3
443,A29N6SFDF72SDS,14,seqNoFeedback,0,0.7,1,9,A,3,3,,,,2.15,yes,6,0.5,0.5,0.7
444,A29N6SFDF72SDS,14,seqNoFeedback,1,0.7,1,9,A,3,3,0.32,0.37999999999999995,0.0,2.15,yes,6,0.5,0.5,0.7
445,A29N6SFDF72SDS,15,seqNoFeedback,0,0.3,9,1,B,5,2,,,,2.15,yes,7,0.7142857142857143,0.2857142857142857,0.7
446,A29N6SFDF72SDS,15,seqNoFeedback,1,0.3,9,1,B,2,7,0.62,0.32,0.0,2.15,yes,9,0.2222222222222222,0.7777777777777778,0.7
447,A2F1AA15HG0FRU,0,seqNoFeedback,0,0.7,9,1,B,7,3,,,,4.67,yes,10,0.7,0.30000000000000004,0.3
448,A2F1AA15HG0FRU,0,seqNoFeedback,1,0.7,9,1,B,7,3,0.77,0.07000000000000006,0.5,4.67,yes,10,0.7,0.30000000000000004,0.3
449,A2F1AA15HG0FRU,1,nonSeqPartial,0,0.7,9,1,B,12,8,0.70,0.0,0.5,4.67,yes,20,0.6,0.4,0.3
450,A2F1AA15HG0FRU,2,seqFeedback,0,0.7,9,1,B,6,4,0.75,,,4.67,yes,10,0.6,0.4,0.3
451,A2F1AA15HG0FRU,2,seqFeedback,1,0.7,9,1,B,3,2,0.72,0.020000000000000018,0.55,4.67,yes,5,0.6,0.4,0.3
452,A2F1AA15HG0FRU,3,seqFeedback,0,0.3,1,9,A,2,5,0.18,,,4.67,yes,7,0.2857142857142857,0.2857142857142857,0.3
453,A2F1AA15HG0FRU,3,seqFeedback,1,0.3,1,9,A,3,2,0.27,0.02999999999999997,0.58,4.67,yes,5,0.6,0.6,0.3
454,A2F1AA15HG0FRU,4,nonSeqPartial,0,0.7,1,9,A,13,7,0.47,0.22999999999999998,0.0,4.67,yes,20,0.65,0.65,0.7
455,A2F1AA15HG0FRU,5,nonSeqFull,0,0.7,9,1,B,11,9,0.67,0.029999999999999916,0.5,4.67,yes,20,0.55,0.44999999999999996,0.3
456,A2F1AA15HG0FRU,6,seqFeedback,0,0.7,1,9,A,5,3,0.33,,,4.67,yes,8,0.625,0.625,0.7
457,A2F1AA15HG0FRU,6,seqFeedback,1,0.7,1,9,A,11,2,0.55,0.1499999999999999,0.0,4.67,yes,13,0.8461538461538461,0.8461538461538461,0.7
458,A2F1AA15HG0FRU,7,nonSeqFull,0,0.3,1,9,A,4,6,0.25,0.04999999999999999,0.6,4.67,yes,10,0.4,0.4,0.3
459,A2F1AA15HG0FRU,8,nonSeqFull,0,0.7,1,9,A,18,2,0.63,0.06999999999999995,0.5,4.67,yes,20,0.9,0.9,0.7
460,A2F1AA15HG0FRU,9,nonSeqFull,0,0.3,9,1,B,1,20,0.32,0.020000000000000018,0.49,4.67,yes,21,0.047619047619047616,0.9523809523809523,0.7
461,A2F1AA15HG0FRU,10,nonSeqPartial,0,0.3,9,1,B,9,21,0.45,0.15000000000000002,0.0,4.67,yes,30,0.3,0.7,0.7
462,A2F1AA15HG0FRU,11,nonSeqPartial,0,0.3,1,9,A,3,17,0.13,0.16999999999999998,0.0,4.67,yes,20,0.15,0.15,0.3
463,A2F1AA15HG0FRU,12,seqNoFeedback,0,0.3,9,1,B,3,7,,,,4.67,yes,10,0.3,0.7,0.7
464,A2F1AA15HG0FRU,12,seqNoFeedback,1,0.3,9,1,B,4,6,0.53,0.23000000000000004,0.0,4.67,yes,10,0.4,0.6,0.7
465,A2F1AA15HG0FRU,13,seqFeedback,0,0.3,9,1,B,2,6,0.61,,,4.67,yes,8,0.25,0.75,0.7
466,A2F1AA15HG0FRU,13,seqFeedback,1,0.3,9,1,B,1,16,0.34,0.040000000000000036,0.45,4.67,yes,17,0.058823529411764705,0.9411764705882353,0.7
467,A2F1AA15HG0FRU,14,seqNoFeedback,0,0.7,1,9,A,8,8,,,,4.67,yes,16,0.5,0.5,0.7
468,A2F1AA15HG0FRU,14,seqNoFeedback,1,0.7,1,9,A,6,1,0.45,0.24999999999999994,0.0,4.67,yes,7,0.8571428571428571,0.8571428571428571,0.7
469,A2F1AA15HG0FRU,15,seqNoFeedback,0,0.3,1,9,A,2,8,,,,4.67,yes,10,0.2,0.2,0.3
470,A2F1AA15HG0FRU,15,seqNoFeedback,1,0.3,1,9,A,0,11,0.10,0.19999999999999998,0.0,4.67,yes,11,0.0,0.0,0.3
471,A2MCG5W6LHSRG9,0,nonSeqFull,0,0.3,9,1,B,0,10,0.45,0.15000000000000002,0.0,2.33,yes,10,0.0,1.0,0.7
472,A2MCG5W6LHSRG9,1,seqNoFeedback,0,0.7,1,9,A,14,6,,,,2.33,yes,20,0.7,0.7,0.7
473,A2MCG5W6LHSRG9,1,seqNoFeedback,1,0.7,1,9,A,14,6,0.58,0.12,0.0,2.33,yes,20,0.7,0.7,0.7
474,A2MCG5W6LHSRG9,2,nonSeqPartial,0,0.3,1,9,A,15,35,0.27,0.02999999999999997,0.2,2.33,yes,50,0.3,0.3,0.3
475,A2MCG5W6LHSRG9,3,nonSeqFull,0,0.3,1,9,A,8,2,0.45,0.15000000000000002,0.0,2.33,yes,10,0.8,0.8,0.3
476,A2MCG5W6LHSRG9,4,seqFeedback,0,0.7,1,9,A,28,12,0.58,,,2.33,yes,40,0.7,0.7,0.7
477,A2MCG5W6LHSRG9,4,seqFeedback,1,0.7,1,9,A,21,4,0.67,0.029999999999999916,0.05,2.33,yes,25,0.84,0.84,0.7
478,A2MCG5W6LHSRG9,5,seqNoFeedback,0,0.3,9,1,B,9,21,,,,2.33,yes,30,0.3,0.7,0.7
479,A2MCG5W6LHSRG9,5,seqNoFeedback,1,0.3,9,1,B,6,14,0.40,0.10000000000000003,0.0,2.33,yes,20,0.3,0.7,0.7
480,A2MCG5W6LHSRG9,6,seqNoFeedback,0,0.3,1,9,A,12,28,,,,2.33,yes,40,0.3,0.3,0.3
481,A2MCG5W6LHSRG9,6,seqNoFeedback,1,0.3,1,9,A,9,21,0.28,0.019999999999999962,0.0,2.33,yes,30,0.3,0.3,0.3
482,A2MCG5W6LHSRG9,7,nonSeqPartial,0,0.7,1,9,A,0,4,0.07,0.6299999999999999,0.0,2.33,yes,4,0.0,0.0,0.7
483,A2MCG5W6LHSRG9,8,nonSeqFull,0,0.7,1,9,A,10,1,0.52,0.17999999999999994,0.0,2.33,yes,11,0.9090909090909091,0.9090909090909091,0.7
484,A2MCG5W6LHSRG9,9,nonSeqFull,0,0.7,9,1,B,5,5,0.70,0.0,0.6,2.33,yes,10,0.5,0.5,0.3
485,A2MCG5W6LHSRG9,10,nonSeqPartial,0,0.7,9,1,B,5,5,0.70,0.0,0.6,2.33,yes,10,0.5,0.5,0.3
486,A2MCG5W6LHSRG9,11,nonSeqPartial,0,0.3,9,1,B,2,5,0.65,0.35000000000000003,0.0,2.33,yes,7,0.2857142857142857,0.7142857142857143,0.7
487,A2MCG5W6LHSRG9,12,seqFeedback,0,0.3,9,1,B,5,5,0.70,,,2.33,yes,10,0.5,0.5,0.7
488,A2MCG5W6LHSRG9,12,seqFeedback,1,0.3,9,1,B,1,21,0.36,0.06,0.38,2.33,yes,22,0.045454545454545456,0.9545454545454546,0.7
489,A2MCG5W6LHSRG9,13,seqFeedback,1,0.7,9,1,B,1,6,0.59,0.10999999999999999,0.0,2.33,yes,7,0.14285714285714285,0.8571428571428572,0.3
490,A2MCG5W6LHSRG9,14,seqNoFeedback,0,0.7,9,1,B,5,5,,,,2.33,yes,10,0.5,0.5,0.3
491,A2MCG5W6LHSRG9,14,seqNoFeedback,1,0.7,9,1,B,5,5,0.63,0.06999999999999995,0.5,2.33,yes,10,0.5,0.5,0.3
492,A2MCG5W6LHSRG9,15,seqFeedback,0,0.3,1,9,A,5,5,0.30,,,2.33,yes,10,0.5,0.5,0.3
493,A2N9U74YIPDQ9F,0,seqNoFeedback,0,0.3,9,1,B,10,0,,,,1.41,yes,10,1.0,0.0,0.7
494,A2N9U74YIPDQ9F,0,seqNoFeedback,1,0.3,9,1,B,1,5,0.77,0.47000000000000003,0.0,1.41,yes,6,0.16666666666666666,0.8333333333333334,0.7
495,A2N9U74YIPDQ9F,1,seqNoFeedback,0,0.7,9,1,B,5,1,,,,1.41,yes,6,0.8333333333333334,0.16666666666666663,0.3
496,A2N9U74YIPDQ9F,1,seqNoFeedback,1,0.7,9,1,B,5,1,0.86,0.16000000000000003,0.0,1.41,yes,6,0.8333333333333334,0.16666666666666663,0.3
497,A2N9U74YIPDQ9F,2,seqNoFeedback,0,0.7,1,9,A,5,2,,,,1.41,yes,7,0.7142857142857143,0.7142857142857143,0.7
498,A2N9U74YIPDQ9F,2,seqNoFeedback,1,0.7,1,9,A,5,2,0.46,0.23999999999999994,0.0,1.41,yes,7,0.7142857142857143,0.7142857142857143,0.7
499,A2N9U74YIPDQ9F,3,seqFeedback,0,0.3,1,9,A,3,10,0.17,,,1.41,yes,13,0.23076923076923078,0.23076923076923078,0.3
500,A2N9U74YIPDQ9F,3,seqFeedback,1,0.3,1,9,A,3,6,0.22,0.07999999999999999,0.48,1.41,yes,9,0.3333333333333333,0.3333333333333333,0.3
501,A2N9U74YIPDQ9F,5,seqFeedback,0,0.7,1,9,A,8,2,0.45,,,1.41,yes,10,0.8,0.8,0.7
502,A2N9U74YIPDQ9F,5,seqFeedback,1,0.7,1,9,A,1,5,0.38,0.31999999999999995,0.0,1.41,yes,6,0.16666666666666666,0.16666666666666666,0.7
503,A2N9U74YIPDQ9F,6,nonSeqFull,0,0.7,1,9,A,14,2,0.58,0.12,0.0,1.41,yes,16,0.875,0.875,0.7
504,A2N9U74YIPDQ9F,7,seqNoFeedback,0,0.3,1,9,A,1,1,,,,1.41,yes,2,0.5,0.5,0.3
505,A2N9U74YIPDQ9F,7,seqNoFeedback,1,0.3,1,9,A,1,1,0.21,0.09,0.0,1.41,yes,2,0.5,0.5,0.3
506,A2N9U74YIPDQ9F,8,nonSeqFull,0,0.3,1,9,A,2,5,0.18,0.12,0.0,1.41,yes,7,0.2857142857142857,0.2857142857142857,0.3
507,A2N9U74YIPDQ9F,9,seqFeedback,0,0.7,9,1,B,1,1,0.83,,,1.41,yes,2,0.5,0.5,0.3
508,A2N9U74YIPDQ9F,9,seqFeedback,1,0.7,9,1,B,1,5,0.61,0.08999999999999997,0.0,1.41,yes,6,0.16666666666666666,0.8333333333333334,0.3
509,A2N9U74YIPDQ9F,10,nonSeqFull,0,0.3,9,1,B,0,20,0.30,0.0,0.5,1.41,yes,20,0.0,1.0,0.7
510,A2N9U74YIPDQ9F,11,nonSeqPartial,0,0.7,1,9,A,1,1,0.17,0.5299999999999999,0.0,1.41,yes,2,0.5,0.5,0.7
511,A2N9U74YIPDQ9F,12,nonSeqPartial,0,0.7,9,1,B,7,3,0.80,0.10000000000000009,0.0,1.41,yes,10,0.7,0.30000000000000004,0.3
512,A2N9U74YIPDQ9F,13,seqFeedback,0,0.3,9,1,B,1,1,0.83,,,1.41,yes,2,0.5,0.5,0.7
513,A2N9U74YIPDQ9F,13,seqFeedback,1,0.3,9,1,B,0,25,0.27,0.02999999999999997,0.43,1.41,yes,25,0.0,1.0,0.7
514,A2N9U74YIPDQ9F,14,nonSeqPartial,0,0.3,1,9,A,1,1,0.17,0.12999999999999998,0.0,1.41,yes,2,0.5,0.5,0.3
515,A2N9U74YIPDQ9F,15,nonSeqPartial,0,0.3,9,1,B,1,1,0.83,0.53,0.0,1.41,yes,2,0.5,0.5,0.7
516,A2OW2CIT4H7364,0,nonSeqPartial,0,0.7,9,1,B,5,0,0.93,0.2300000000000001,0.0,1.58,yes,5,1.0,0.0,0.3
517,A2OW2CIT4H7364,1,nonSeqFull,0,0.3,9,1,B,2,12,0.46,0.16000000000000003,0.0,1.58,yes,14,0.14285714285714285,0.8571428571428572,0.7
518,A2OW2CIT4H7364,2,seqFeedback,0,0.3,1,9,A,3,10,0.17,,,1.58,yes,13,0.23076923076923078,0.23076923076923078,0.3
519,A2OW2CIT4H7364,2,seqFeedback,1,0.3,1,9,A,4,10,0.22,0.07999999999999999,0.43,1.58,yes,14,0.2857142857142857,0.2857142857142857,0.3
520,A2OW2CIT4H7364,3,seqNoFeedback,0,0.3,9,1,B,4,12,,,,1.58,yes,16,0.25,0.75,0.7
521,A2OW2CIT4H7364,3,seqNoFeedback,1,0.3,9,1,B,3,12,0.39,0.09000000000000002,0.0,1.58,yes,15,0.2,0.8,0.7
522,A2OW2CIT4H7364,4,nonSeqPartial,0,0.3,1,9,A,5,15,0.20,0.09999999999999998,0.0,1.58,yes,20,0.25,0.25,0.3
523,A2OW2CIT4H7364,5,seqNoFeedback,0,0.3,1,9,A,5,20,,,,1.58,yes,25,0.2,0.2,0.3
524,A2OW2CIT4H7364,5,seqNoFeedback,1,0.3,1,9,A,4,12,0.20,0.09999999999999998,0.0,1.58,yes,16,0.25,0.25,0.3
525,A2OW2CIT4H7364,6,seqFeedback,0,0.3,9,1,B,6,20,0.42,,,1.58,yes,26,0.23076923076923078,0.7692307692307692,0.7
526,A2OW2CIT4H7364,6,seqFeedback,1,0.3,9,1,B,0,15,0.29,0.010000000000000009,0.29,1.58,yes,15,0.0,1.0,0.7
527,A2OW2CIT4H7364,7,seqNoFeedback,0,0.7,1,9,A,7,10,,,,1.58,yes,17,0.4117647058823529,0.4117647058823529,0.7
528,A2OW2CIT4H7364,7,seqNoFeedback,1,0.7,1,9,A,15,0,0.55,0.1499999999999999,0.0,1.58,yes,15,1.0,1.0,0.7
