subject,run,block_idx,ex_idx,first_movement,start,onset,problem,order,example,rating
17,4,3,1,"[0, 1]","[0, 0]",270.6,14,"['A', 'B', 'C', 'D']",,
17,4,3,2,"[0, 1]","[0, 0]",284.80000000000007,14,"['A', 'B', 'C', 'D']","[4, 1]",4.0
17,5,0,0,"[5, 1]","[5, 0]",30.0,34,"['C', 'D', 'B', 'A']","[4, 1]",1.0
17,5,0,1,"[5, 1]","[5, 0]",44.75,34,"['C', 'D', 'B', 'A']","[1, 1]",1.0
17,5,0,2,"[5, 1]","[5, 0]",59.39999999999999,34,"['C', 'D', 'B', 'A']","[1, 4]",3.0
17,5,1,0,"[5, 5]","[5, 5]",106.85,1,"['A', 'B', 'C', 'D']","[0, 1]",2.0
17,5,1,1,"[5, 5]","[5, 5]",123.74999999999999,1,"['A', 'B', 'C', 'D']","[0, 4]",1.0
17,5,1,2,"[5, 5]","[5, 5]",138.59999999999997,1,"['A', 'B', 'C', 'D']","[5, 4]",4.0
17,5,2,0,"[0, 1]","[0, 0]",183.69999999999996,30,"['C', 'B', 'D', 'A']","[2, 1]",1.0
17,5,2,1,"[0, 1]","[0, 0]",199.04999999999995,30,"['C', 'B', 'D', 'A']","[2, 3]",2.0
17,5,2,2,"[0, 1]","[0, 0]",212.74999999999994,30,"['C', 'B', 'D', 'A']",,1.0
17,5,3,0,"[0, 5]","[0, 5]",253.54999999999995,13,"['C', 'D', 'A', 'B']","[2, 2]",1.0
17,5,3,1,"[0, 5]","[0, 5]",268.74999999999994,13,"['C', 'D', 'A', 'B']","[2, 3]",1.0
17,5,3,2,"[0, 5]","[0, 5]",283.99999999999994,13,"['C', 'D', 'A', 'B']","[3, 2]",3.0
17,6,0,0,"[0, 1]","[0, 0]",30.0,7,"['A', 'B', 'D', 'C']","[1, 2]",2.0
17,6,0,1,"[0, 1]","[0, 0]",44.25,7,"['A', 'B', 'D', 'C']","[2, 0]",2.0
17,6,0,2,"[0, 1]","[0, 0]",60.65,7,"['A', 'B', 'D', 'C']","[2, 2]",2.0
17,6,1,0,"[5, 5]","[5, 5]",104.65,29,"['A', 'C', 'B', 'D']","[3, 1]",2.0
17,6,1,1,"[5, 5]","[5, 5]",118.50000000000001,29,"['A', 'C', 'B', 'D']","[3, 3]",1.0
17,6,1,2,"[5, 5]","[5, 5]",135.05,29,"['A', 'C', 'B', 'D']","[4, 1]",4.0
17,6,2,0,"[5, 0]","[5, 0]",177.7,37,"['A', 'B', 'C', 'D']","[1, 3]",1.0
17,6,2,1,"[5, 0]","[5, 0]",191.15,37,"['A', 'B', 'C', 'D']","[3, 0]",1.0
17,6,2,2,"[5, 0]","[5, 0]",206.1,37,"['A', 'B', 'C', 'D']","[3, 3]",3.0
17,6,3,0,"[0, 4]","[0, 5]",252.39999999999998,28,"['B', 'D', 'C', 'A']","[3, 1]",0.0
17,6,3,1,"[0, 4]","[0, 5]",268.54999999999995,28,"['B', 'D', 'C', 'A']","[1, 3]",
17,6,3,2,"[0, 4]","[0, 5]",283.49999999999994,28,"['B', 'D', 'C', 'A']","[1, 4]",4.0
17,7,0,0,"[0, 5]","[0, 5]",30.0,21,"['C', 'B', 'D', 'A']",,
17,7,0,1,"[0, 5]","[0, 5]",43.849999999999994,21,"['C', 'B', 'D', 'A']","[1, 2]",0.0
17,7,0,2,"[0, 5]","[0, 5]",58.69999999999999,21,"['C', 'B', 'D', 'A']","[1, 3]",1.0
17,7,1,0,"[4, 0]","[5, 0]",105.74999999999999,25,"['D', 'C', 'B', 'A']","[1, 2]",1.0
17,7,1,1,"[4, 0]","[5, 0]",120.39999999999998,25,"['D', 'C', 'B', 'A']","[2, 2]",1.0
17,7,1,2,"[4, 0]","[5, 0]",134.74999999999997,25,"['D', 'C', 'B', 'A']","[4, 2]",2.0
17,7,2,0,"[0, 1]","[0, 0]",178.59999999999994,19,"['D', 'C', 'B', 'A']","[1, 4]",1.0
17,7,2,1,"[0, 1]","[0, 0]",194.84999999999994,19,"['D', 'C', 'B', 'A']","[2, 5]",1.0
17,7,2,2,"[0, 1]","[0, 0]",210.49999999999994,19,"['D', 'C', 'B', 'A']","[0, 0]",2.0
17,7,3,0,"[4, 5]","[5, 5]",252.79999999999995,35,"['C', 'D', 'A', 'B']","[0, 5]",2.0
17,7,3,1,"[4, 5]","[5, 5]",268.29999999999995,35,"['C', 'D', 'A', 'B']","[0, 0]",2.0
17,7,3,2,"[4, 5]","[5, 5]",284.34999999999997,35,"['C', 'D', 'A', 'B']","[2, 2]",4.0
17,8,0,0,"[5, 1]","[5, 0]",30.0,22,"['D', 'B', 'A', 'C']","[1, 2]",1.0
17,8,0,1,"[5, 1]","[5, 0]",46.45,22,"['D', 'B', 'A', 'C']","[0, 1]",2.0
17,8,0,2,"[5, 1]","[5, 0]",59.650000000000006,22,"['D', 'B', 'A', 'C']","[5, 1]",2.0
17,8,1,0,"[0, 1]","[0, 0]",104.60000000000001,12,"['D', 'A', 'B', 'C']","[4, 1]",0.0
17,8,1,1,"[0, 1]","[0, 0]",119.95,12,"['D', 'A', 'B', 'C']","[5, 1]",1.0
17,8,1,2,"[0, 1]","[0, 0]",134.65,12,"['D', 'A', 'B', 'C']","[4, 4]",3.0
17,8,2,0,"[0, 5]","[0, 5]",177.4,11,"['D', 'B', 'C', 'A']","[5, 0]",1.0
17,8,2,1,"[0, 5]","[0, 5]",192.1,11,"['D', 'B', 'C', 'A']","[5, 4]",2.0
17,8,2,2,"[0, 5]","[0, 5]",206.84999999999997,11,"['D', 'B', 'C', 'A']","[2, 4]",3.0
17,8,3,0,"[5, 4]","[5, 5]",254.24999999999997,32,"['A', 'C', 'B', 'D']","[2, 2]",1.0
17,8,3,1,"[5, 4]","[5, 5]",270.2,32,"['A', 'C', 'B', 'D']","[1, 3]",1.0
17,8,3,2,"[5, 4]","[5, 5]",283.45000000000005,32,"['A', 'C', 'B', 'D']","[4, 3]",4.0
17,9,0,0,"[5, 5]","[5, 5]",30.0,18,"['C', 'A', 'B', 'D']","[0, 3]",1.0
17,9,0,1,"[5, 5]","[5, 5]",46.25,18,"['C', 'A', 'B', 'D']","[2, 2]",1.0
17,9,0,2,"[5, 5]","[5, 5]",60.449999999999996,18,"['C', 'A', 'B', 'D']","[1, 1]",2.0
17,9,1,0,"[0, 1]","[0, 0]",104.99999999999999,10,"['C', 'B', 'A', 'D']","[4, 0]",3.0
17,9,1,1,"[0, 1]","[0, 0]",120.39999999999998,10,"['C', 'B', 'A', 'D']","[1, 2]",3.0
17,9,1,2,"[0, 1]","[0, 0]",136.49999999999997,10,"['C', 'B', 'A', 'D']","[4, 2]",3.0
17,9,2,0,"[0, 4]","[0, 5]",179.29999999999998,23,"['D', 'C', 'A', 'B']","[0, 2]",1.0
17,9,2,1,"[0, 4]","[0, 5]",193.3,23,"['D', 'C', 'A', 'B']","[5, 2]",1.0
17,9,2,2,"[0, 4]","[0, 5]",208.8,23,"['D', 'C', 'A', 'B']","[5, 3]",4.0
17,9,3,0,"[4, 0]","[5, 0]",254.65,17,"['B', 'A', 'D', 'C']","[1, 4]",1.0
17,9,3,1,"[4, 0]","[5, 0]",270.09999999999997,17,"['B', 'A', 'D', 'C']",,1.0
17,9,3,2,"[4, 0]","[5, 0]",285.09999999999997,17,"['B', 'A', 'D', 'C']","[4, 1]",2.0
17,10,0,0,"[5, 5]","[5, 5]",30.0,38,"['C', 'A', 'D', 'B']","[5, 1]",1.0
17,10,0,1,"[5, 5]","[5, 5]",44.4,38,"['C', 'A', 'D', 'B']","[4, 1]",1.0
17,10,0,2,"[5, 5]","[5, 5]",60.449999999999996,38,"['C', 'A', 'D', 'B']","[0, 1]",2.0
17,10,1,0,"[4, 0]","[5, 0]",104.1,31,"['B', 'A', 'C', 'D']","[4, 2]",1.0
17,10,1,1,"[4, 0]","[5, 0]",119.45,31,"['B', 'A', 'C', 'D']","[1, 2]",1.0
17,10,1,2,"[4, 0]","[5, 0]",135.75,31,"['B', 'A', 'C', 'D']","[0, 1]",3.0
17,10,2,0,"[0, 1]","[0, 0]",178.89999999999998,36,"['C', 'B', 'A', 'D']","[0, 0]",0.0
17,10,2,1,"[0, 1]","[0, 0]",194.85,36,"['C', 'B', 'A', 'D']","[4, 1]",1.0
17,10,2,2,"[0, 1]","[0, 0]",208.25,36,"['C', 'B', 'A', 'D']","[4, 4]",2.0
17,10,3,0,"[0, 4]","[0, 5]",254.85,15,"['B', 'D', 'A', 'C']","[2, 1]",2.0
17,10,3,1,"[0, 4]","[0, 5]",268.5,15,"['B', 'D', 'A', 'C']","[2, 2]",2.0
17,10,3,2,"[0, 4]","[0, 5]",284.85,15,"['B', 'D', 'A', 'C']","[0, 2]",4.0
18,1,0,0,"[4, 0]","[5, 0]",30.0,3,"['D', 'A', 'B', 'C']","[2, 1]",2.0
18,1,0,1,"[4, 0]","[5, 0]",45.15,3,"['D', 'A', 'B', 'C']","[2, 4]",3.0
18,1,0,2,"[4, 0]","[5, 0]",60.199999999999996,3,"['D', 'A', 'B', 'C']","[1, 5]",4.0
18,1,1,0,"[0, 1]","[0, 0]",104.24999999999999,39,"['D', 'C', 'B', 'A']","[1, 1]",1.0
18,1,1,1,"[0, 1]","[0, 0]",120.49999999999999,39,"['D', 'C', 'B', 'A']",,1.0
18,1,1,2,"[0, 1]","[0, 0]",135.19999999999996,39,"['D', 'C', 'B', 'A']","[0, 0]",2.0
18,1,2,0,"[5, 4]","[5, 5]",181.84999999999997,26,"['C', 'A', 'D', 'B']","[4, 4]",2.0
18,1,2,1,"[5, 4]","[5, 5]",197.64999999999995,26,"['C', 'A', 'D', 'B']","[5, 5]",2.0
18,1,2,2,"[5, 4]","[5, 5]",211.39999999999995,26,"['C', 'A', 'D', 'B']","[4, 1]",3.0
18,1,3,0,"[1, 5]","[0, 5]",253.79999999999998,24,"['D', 'B', 'A', 'C']","[2, 5]",2.0
18,1,3,1,"[1, 5]","[0, 5]",268.44999999999993,24,"['D', 'B', 'A', 'C']","[1, 3]",3.0
18,1,3,2,"[1, 5]","[0, 5]",283.74999999999994,24,"['D', 'B', 'A', 'C']","[1, 2]",3.0
18,2,0,0,"[5, 1]","[5, 0]",30.0,8,"['C', 'B', 'D', 'A']","[5, 2]",2.0
18,2,0,1,"[5, 1]","[5, 0]",44.35,8,"['C', 'B', 'D', 'A']","[4, 2]",3.0
18,2,0,2,"[5, 1]","[5, 0]",60.1,8,"['C', 'B', 'D', 'A']","[1, 1]",4.0
18,2,1,0,"[5, 4]","[5, 5]",104.89999999999999,37,"['C', 'D', 'B', 'A']","[3, 2]",2.0
18,2,1,1,"[5, 4]","[5, 5]",119.19999999999999,37,"['C', 'D', 'B', 'A']","[2, 3]",2.0
18,2,1,2,"[5, 4]","[5, 5]",135.6,37,"['C', 'D', 'B', 'A']","[4, 3]",3.0
18,2,2,0,"[1, 0]","[0, 0]",177.95000000000002,27,"['A', 'B', 'D', 'C']","[4, 1]",2.0
18,2,2,1,"[1, 0]","[0, 0]",191.8,27,"['A', 'B', 'D', 'C']","[4, 4]",2.0
18,2,2,2,"[1, 0]","[0, 0]",204.90000000000003,27,"['A', 'B', 'D', 'C']","[2, 2]",3.0
18,2,3,0,"[0, 4]","[0, 5]",252.30000000000004,31,"['D', 'B', 'A', 'C']","[0, 4]",2.0
18,2,3,1,"[0, 4]","[0, 5]",266.6000000000001,31,"['D', 'B', 'A', 'C']","[1, 3]",3.0
18,2,3,2,"[0, 4]","[0, 5]",282.75000000000006,31,"['D', 'B', 'A', 'C']","[4, 3]",4.0
18,3,0,0,"[5, 1]","[5, 0]",30.0,1,"['A', 'C', 'B', 'D']","[5, 1]",2.0
18,3,0,1,"[5, 1]","[5, 0]",45.099999999999994,1,"['A', 'C', 'B', 'D']","[5, 4]",3.0
18,3,0,2,"[5, 1]","[5, 0]",59.849999999999994,1,"['A', 'C', 'B', 'D']","[0, 3]",4.0
18,3,1,0,"[5, 4]","[5, 5]",106.99999999999999,22,"['B', 'D', 'A', 'C']","[5, 4]",2.0
18,3,1,1,"[5, 4]","[5, 5]",120.44999999999997,22,"['B', 'D', 'A', 'C']","[5, 1]",3.0
18,3,1,2,"[5, 4]","[5, 5]",136.0,22,"['B', 'D', 'A', 'C']","[4, 3]",4.0
18,3,2,0,"[1, 0]","[0, 0]",178.3,11,"['B', 'D', 'C', 'A']","[3, 1]",
18,3,2,1,"[1, 0]","[0, 0]",194.1,11,"['B', 'D', 'C', 'A']","[2, 2]",3.0
18,3,2,2,"[1, 0]","[0, 0]",208.89999999999998,11,"['B', 'D', 'C', 'A']","[4, 0]",4.0
18,3,3,0,"[0, 4]","[0, 5]",253.99999999999994,0,"['C', 'B', 'D', 'A']","[0, 3]",3.0
18,3,3,1,"[0, 4]","[0, 5]",269.2999999999999,0,"['C', 'B', 'D', 'A']","[1, 4]",3.0
18,3,3,2,"[0, 4]","[0, 5]",284.0999999999999,0,"['C', 'B', 'D', 'A']","[2, 5]",4.0
18,4,0,0,"[5, 5]","[5, 5]",30.0,19,"['D', 'B', 'C', 'A']","[2, 5]",0.0
18,4,0,1,"[5, 5]","[5, 5]",44.2,19,"['D', 'B', 'C', 'A']","[1, 4]",1.0
18,4,0,2,"[5, 5]","[5, 5]",58.800000000000004,19,"['D', 'B', 'C', 'A']","[0, 0]",3.0
18,4,1,0,"[0, 4]","[0, 5]",104.85000000000001,5,"['A', 'B', 'C', 'D']","[0, 2]",2.0
18,4,1,1,"[0, 4]","[0, 5]",120.45,5,"['A', 'B', 'C', 'D']","[2, 1]",2.0
18,4,1,2,"[0, 4]","[0, 5]",135.50000000000003,5,"['A', 'B', 'C', 'D']","[2, 0]",3.0
18,4,2,0,"[0, 0]","[0, 0]",179.10000000000002,12,"['A', 'B', 'D', 'C']","[4, 1]",2.0
18,4,2,1,"[0, 0]","[0, 0]",193.35000000000002,12,"['A', 'B', 'D', 'C']","[4, 2]",2.0
18,4,2,2,"[0, 0]","[0, 0]",208.60000000000002,12,"['A', 'B', 'D', 'C']","[3, 2]",3.0
18,4,3,0,"[5, 1]","[5, 0]",255.15000000000003,14,"['B', 'C', 'D', 'A']","[2, 1]",3.0
18,4,3,1,"[5, 1]","[5, 0]",269.70000000000005,14,"['B', 'C', 'D', 'A']","[3, 1]",3.0
18,4,3,2,"[5, 1]","[5, 0]",283.20000000000005,14,"['B', 'C', 'D', 'A']","[3, 3]",3.0
18,5,0,0,"[1, 0]","[0, 0]",30.0,4,"['B', 'D', 'C', 'A']","[4, 0]",3.0
18,5,0,1,"[1, 0]","[0, 0]",45.85,4,"['B', 'D', 'C', 'A']","[4, 1]",3.0
18,5,0,2,"[1, 0]","[0, 0]",60.85000000000001,4,"['B', 'D', 'C', 'A']","[4, 2]",4.0
18,5,1,0,"[0, 4]","[0, 5]",103.45,17,"['A', 'B', 'D', 'C']","[0, 3]",1.0
18,5,1,1,"[0, 4]","[0, 5]",119.65,17,"['A', 'B', 'D', 'C']","[1, 4]",2.0
18,5,1,2,"[0, 4]","[0, 5]",135.9,17,"['A', 'B', 'D', 'C']","[2, 5]",3.0
18,5,2,0,"[5, 1]","[5, 0]",180.00000000000003,32,"['B', 'A', 'C', 'D']","[4, 2]",1.0
18,5,2,1,"[5, 1]","[5, 0]",193.15000000000003,32,"['B', 'A', 'C', 'D']","[3, 2]",3.0
18,5,2,2,"[5, 1]","[5, 0]",208.20000000000005,32,"['B', 'A', 'C', 'D']","[4, 3]",3.0
18,5,3,0,"[5, 4]","[5, 5]",255.05000000000004,28,"['D', 'A', 'C', 'B']","[4, 1]",2.0
18,5,3,1,"[5, 4]","[5, 5]",269.6500000000001,28,"['D', 'A', 'C', 'B']","[3, 2]",2.0
18,5,3,2,"[5, 4]","[5, 5]",284.25000000000006,28,"['D', 'A', 'C', 'B']","[1, 4]",4.0
18,6,0,0,"[1, 5]","[0, 5]",30.0,2,"['C', 'B', 'A', 'D']","[3, 3]",3.0
18,6,0,1,"[1, 5]","[0, 5]",44.3,2,"['C', 'B', 'A', 'D']","[3, 2]",3.0
18,6,0,2,"[1, 5]","[0, 5]",59.0,2,"['C', 'B', 'A', 'D']","[2, 2]",4.0
18,6,1,0,"[1, 0]","[0, 0]",105.0,13,"['A', 'C', 'D', 'B']","[3, 2]",2.0
18,6,1,1,"[1, 0]","[0, 0]",117.6,13,"['A', 'C', 'D', 'B']",,2.0
18,6,1,2,"[1, 0]","[0, 0]",132.85,13,"['A', 'C', 'D', 'B']","[3, 3]",3.0
18,6,2,0,"[4, 5]","[5, 5]",179.85,33,"['D', 'C', 'B', 'A']","[4, 5]",2.0
18,6,2,1,"[4, 5]","[5, 5]",194.79999999999998,33,"['D', 'C', 'B', 'A']","[4, 1]",3.0
18,6,2,2,"[4, 5]","[5, 5]",210.75,33,"['D', 'C', 'B', 'A']","[4, 4]",3.0
18,6,3,0,"[4, 0]","[5, 0]",253.65,10,"['C', 'B', 'A', 'D']","[4, 0]",2.0
18,6,3,1,"[4, 0]","[5, 0]",267.99999999999994,10,"['C', 'B', 'A', 'D']","[1, 2]",3.0
18,6,3,2,"[4, 0]","[5, 0]",283.19999999999993,10,"['C', 'B', 'A', 'D']","[1, 3]",4.0
18,7,0,0,"[0, 1]","[0, 0]",30.0,38,"['C', 'B', 'D', 'A']","[0, 4]",2.0
18,7,0,1,"[0, 1]","[0, 0]",46.25,38,"['C', 'B', 'D', 'A']","[1, 4]",3.0
18,7,0,2,"[0, 1]","[0, 0]",60.4,38,"['C', 'B', 'D', 'A']","[1, 1]",4.0
18,7,1,0,"[4, 5]","[5, 5]",102.65,25,"['B', 'D', 'C', 'A']","[2, 4]",3.0
18,7,1,1,"[4, 5]","[5, 5]",118.55000000000001,25,"['B', 'D', 'C', 'A']","[3, 4]",3.0
18,7,1,2,"[4, 5]","[5, 5]",133.50000000000003,25,"['B', 'D', 'C', 'A']","[1, 3]",4.0
18,7,2,0,"[0, 4]","[0, 5]",180.65000000000003,23,"['C', 'B', 'D', 'A']","[0, 3]",2.0
18,7,2,1,"[0, 4]","[0, 5]",196.50000000000006,23,"['C', 'B', 'D', 'A']","[4, 3]",3.0
18,7,2,2,"[0, 4]","[0, 5]",210.10000000000005,23,"['C', 'B', 'D', 'A']","[4, 2]",4.0
18,7,3,0,"[5, 1]","[5, 0]",255.20000000000005,9,"['A', 'B', 'D', 'C']","[5, 1]",2.0
18,7,3,1,"[5, 1]","[5, 0]",268.65000000000003,9,"['A', 'B', 'D', 'C']",,2.0
18,7,3,2,"[5, 1]","[5, 0]",283.20000000000005,9,"['A', 'B', 'D', 'C']","[1, 1]",3.0
18,8,0,0,"[4, 5]","[5, 5]",30.0,34,"['D', 'C', 'A', 'B']","[4, 4]",3.0
18,8,0,1,"[4, 5]","[5, 5]",44.55,34,"['D', 'C', 'A', 'B']","[4, 1]",4.0
18,8,0,2,"[4, 5]","[5, 5]",60.5,34,"['D', 'C', 'A', 'B']","[1, 1]",4.0
18,8,1,0,"[5, 1]","[5, 0]",103.5,15,"['B', 'D', 'C', 'A']","[2, 1]",3.0
18,8,1,1,"[5, 1]","[5, 0]",118.3,15,"['B', 'D', 'C', 'A']","[3, 1]",3.0
18,8,1,2,"[5, 1]","[5, 0]",133.15,15,"['B', 'D', 'C', 'A']","[0, 3]",4.0
18,8,2,0,"[0, 1]","[0, 0]",180.29999999999998,6,"['D', 'B', 'A', 'C']","[4, 4]",3.0
18,8,2,1,"[0, 1]","[0, 0]",194.35,6,"['D', 'B', 'A', 'C']","[4, 2]",3.0
18,8,2,2,"[0, 1]","[0, 0]",208.65,6,"['D', 'B', 'A', 'C']",,3.0
18,8,3,0,"[0, 4]","[0, 5]",253.4,16,"['D', 'B', 'C', 'A']","[1, 2]",2.0
18,8,3,1,"[0, 4]","[0, 5]",268.74999999999994,16,"['D', 'B', 'C', 'A']","[0, 3]",3.0
18,8,3,2,"[0, 4]","[0, 5]",283.04999999999995,16,"['D', 'B', 'C', 'A']","[4, 3]",4.0
18,9,0,0,"[5, 4]","[5, 5]",30.0,21,"['B', 'C', 'A', 'D']","[4, 3]",3.0
18,9,0,1,"[5, 4]","[5, 5]",43.95,21,"['B', 'C', 'A', 'D']","[4, 2]",3.0
18,9,0,2,"[5, 4]","[5, 5]",57.85,21,"['B', 'C', 'A', 'D']","[1, 2]",4.0
18,9,1,0,"[5, 1]","[5, 0]",101.60000000000001,7,"['C', 'B', 'A', 'D']","[1, 2]",3.0
18,9,1,1,"[5, 1]","[5, 0]",116.85000000000001,7,"['C', 'B', 'A', 'D']","[1, 3]",3.0
18,9,1,2,"[5, 1]","[5, 0]",131.8,7,"['C', 'B', 'A', 'D']","[3, 0]",4.0
18,9,2,0,"[1, 0]","[0, 0]",176.5,35,"['D', 'C', 'A', 'B']","[2, 0]",3.0
18,9,2,1,"[1, 0]","[0, 0]",190.70000000000002,35,"['D', 'C', 'A', 'B']","[2, 5]",3.0
18,9,2,2,"[1, 0]","[0, 0]",206.60000000000002,35,"['D', 'C', 'A', 'B']","[0, 3]",4.0
18,9,3,0,"[1, 5]","[0, 5]",252.05,20,"['A', 'C', 'D', 'B']","[3, 3]",3.0
18,9,3,1,"[1, 5]","[0, 5]",266.09999999999997,20,"['A', 'C', 'D', 'B']","[3, 1]",3.0
18,9,3,2,"[1, 5]","[0, 5]",281.4,20,"['A', 'C', 'D', 'B']","[1, 3]",4.0
18,10,0,0,"[0, 0]","[0, 0]",30.0,29,"['A', 'D', 'C', 'B']","[4, 1]",2.0
18,10,0,1,"[0, 0]","[0, 0]",44.449999999999996,29,"['A', 'D', 'C', 'B']","[3, 1]",2.0
18,10,0,2,"[0, 0]","[0, 0]",57.99999999999999,29,"['A', 'D', 'C', 'B']","[2, 4]",4.0
18,10,1,0,"[0, 4]","[0, 5]",104.14999999999999,18,"['C', 'A', 'D', 'B']","[0, 0]",2.0
18,10,1,1,"[0, 4]","[0, 5]",118.69999999999999,18,"['C', 'A', 'D', 'B']","[3, 0]",2.0
18,10,1,2,"[0, 4]","[0, 5]",133.39999999999998,18,"['C', 'A', 'D', 'B']","[1, 4]",3.0
18,10,2,0,"[5, 1]","[5, 0]",175.64999999999998,30,"['D', 'A', 'C', 'B']","[4, 2]",1.0
18,10,2,1,"[5, 1]","[5, 0]",190.19999999999996,30,"['D', 'A', 'C', 'B']","[1, 2]",2.0
18,10,2,2,"[5, 1]","[5, 0]",206.89999999999998,30,"['D', 'A', 'C', 'B']","[1, 1]",3.0
18,10,3,0,"[5, 4]","[5, 5]",254.1,36,"['A', 'D', 'B', 'C']","[4, 4]",2.0
18,10,3,1,"[5, 4]","[5, 5]",269.55,36,"['A', 'D', 'B', 'C']","[4, 1]",3.0
18,10,3,2,"[5, 4]","[5, 5]",283.35,36,"['A', 'D', 'B', 'C']","[1, 1]",3.0
19,1,0,0,"[1, 5]","[0, 5]",30.0,19,"['D', 'A', 'B', 'C']","[2, 5]",
19,1,0,1,"[1, 5]","[0, 5]",44.1,19,"['D', 'A', 'B', 'C']","[1, 4]",
19,1,0,2,"[1, 5]","[0, 5]",60.050000000000004,19,"['D', 'A', 'B', 'C']","[0, 0]",
19,1,1,0,"[4, 5]","[5, 5]",105.15000000000002,27,"['C', 'A', 'D', 'B']","[4, 4]",
19,1,1,1,"[4, 5]","[5, 5]",118.50000000000001,27,"['C', 'A', 'D', 'B']",,
19,1,1,2,"[4, 5]","[5, 5]",133.85000000000002,27,"['C', 'A', 'D', 'B']","[4, 1]",
19,1,2,0,"[1, 0]","[0, 0]",177.30000000000004,21,"['C', 'D', 'B', 'A']","[1, 2]",
19,1,2,1,"[1, 0]","[0, 0]",192.90000000000003,21,"['C', 'D', 'B', 'A']","[3, 3]",
19,1,2,2,"[1, 0]","[0, 0]",207.50000000000003,21,"['C', 'D', 'B', 'A']","[4, 2]",
19,1,3,0,"[4, 0]","[5, 0]",255.15000000000003,9,"['C', 'D', 'A', 'B']","[1, 1]",
19,1,3,1,"[4, 0]","[5, 0]",269.65000000000003,9,"['C', 'D', 'A', 'B']","[5, 1]",
19,1,3,2,"[4, 0]","[5, 0]",283.70000000000005,9,"['C', 'D', 'A', 'B']","[5, 4]",
19,2,0,0,"[5, 4]","[5, 5]",30.0,23,"['D', 'C', 'A', 'B']",,
19,2,0,1,"[5, 4]","[5, 5]",43.949999999999996,23,"['D', 'C', 'A', 'B']","[1, 3]",
19,2,0,2,"[5, 4]","[5, 5]",60.4,23,"['D', 'C', 'A', 'B']","[0, 2]",
19,2,1,0,"[5, 1]","[5, 0]",103.10000000000001,1,"['D', 'C', 'A', 'B']","[5, 1]",2.0
19,2,1,1,"[5, 1]","[5, 0]",119.80000000000001,1,"['D', 'C', 'A', 'B']","[0, 1]",4.0
19,2,1,2,"[5, 1]","[5, 0]",135.05,1,"['D', 'C', 'A', 'B']","[0, 4]",3.0
19,2,2,0,"[0, 0]","[0, 0]",180.95000000000002,36,"['C', 'A', 'B', 'D']","[0, 0]",0.0
19,2,2,1,"[0, 0]","[0, 0]",195.6,36,"['C', 'A', 'B', 'D']","[1, 1]",1.0
19,2,2,2,"[0, 0]","[0, 0]",210.7,36,"['C', 'A', 'B', 'D']","[4, 1]",2.0
19,2,3,0,"[1, 5]","[0, 5]",254.5,17,"['C', 'B', 'D', 'A']",,0.0
19,2,3,1,"[1, 5]","[0, 5]",267.75,17,"['C', 'B', 'D', 'A']","[1, 4]",0.0
19,2,3,2,"[1, 5]","[0, 5]",283.65000000000003,17,"['C', 'B', 'D', 'A']","[4, 1]",1.0
19,3,0,0,"[4, 0]","[5, 0]",30.0,2,"['B', 'D', 'C', 'A']","[2, 2]",0.0
19,3,0,1,"[4, 0]","[5, 0]",44.15,2,"['B', 'D', 'C', 'A']","[3, 3]",1.0
19,3,0,2,"[4, 0]","[5, 0]",58.6,2,"['B', 'D', 'C', 'A']","[2, 3]",2.0
19,3,1,0,"[5, 4]","[5, 5]",103.15,5,"['A', 'C', 'B', 'D']","[5, 3]",1.0
19,3,1,1,"[5, 4]","[5, 5]",117.35000000000001,5,"['A', 'C', 'B', 'D']","[4, 2]",1.0
19,3,1,2,"[5, 4]","[5, 5]",133.35000000000002,5,"['A', 'C', 'B', 'D']","[2, 0]",1.0
19,3,2,0,"[1, 0]","[0, 0]",180.05,4,"['D', 'B', 'C', 'A']","[4, 0]",
19,3,2,1,"[1, 0]","[0, 0]",195.45,4,"['D', 'B', 'C', 'A']","[4, 5]",1.0
19,3,2,2,"[1, 0]","[0, 0]",211.7,4,"['D', 'B', 'C', 'A']","[5, 5]",2.0
19,3,3,0,"[1, 5]","[0, 5]",254.24999999999997,15,"['A', 'D', 'C', 'B']","[2, 4]",1.0
19,3,3,1,"[1, 5]","[0, 5]",268.5,15,"['A', 'D', 'C', 'B']","[3, 1]",1.0
19,3,3,2,"[1, 5]","[0, 5]",283.45,15,"['A', 'D', 'C', 'B']","[5, 3]",2.0
19,4,0,0,"[0, 4]","[0, 5]",30.0,38,"['A', 'C', 'B', 'D']","[0, 4]",1.0
19,4,0,1,"[0, 4]","[0, 5]",44.45,38,"['A', 'C', 'B', 'D']","[5, 1]",2.0
19,4,0,2,"[0, 4]","[0, 5]",58.099999999999994,38,"['A', 'C', 'B', 'D']","[4, 1]",3.0
19,4,1,0,"[4, 0]","[5, 0]",100.65,22,"['B', 'A', 'D', 'C']","[4, 3]",1.0
19,4,1,1,"[4, 0]","[5, 0]",114.8,22,"['B', 'A', 'D', 'C']","[0, 1]",3.0
19,4,1,2,"[4, 0]","[5, 0]",131.9,22,"['B', 'A', 'D', 'C']","[1, 2]",4.0
19,4,2,0,"[0, 1]","[0, 0]",178.79999999999998,32,"['C', 'D', 'B', 'A']","[1, 2]",1.0
19,4,2,1,"[0, 1]","[0, 0]",194.4,32,"['C', 'D', 'B', 'A']","[3, 3]",2.0
