,subject_id,student_idx,block_type,trial_num,true_theta,student_a,student_b,student_class,heads,tails,student_guess,error,bonus
504,A2UR8ZKKO51K5N,12,seqFeedback,0,0.8,8,2,D,20,5,0.8,,
505,A2UR8ZKKO51K5N,12,seqFeedback,1,0.8,8,2,D,20,5,0.7868852459016393,0.013114754098360715,0.0
506,A2UR8ZKKO51K5N,13,seqFeedback,0,0.5,4,1,B,20,5,0.8,,
507,A2UR8ZKKO51K5N,13,seqFeedback,1,0.5,4,1,B,5,20,0.5272727272727272,0.027272727272727226,0.0
508,A2UR8ZKKO51K5N,14,seqNoFeedback,0,0.2,8,2,D,10,15,,,
509,A2UR8ZKKO51K5N,14,seqNoFeedback,1,0.2,8,2,D,5,20,0.38333333333333336,0.18333333333333335,0.0
510,A2UR8ZKKO51K5N,15,nonSeqFull,0,0.8,2,8,C,20,5,0.6285714285714286,0.17142857142857149,0.0
511,A2UR8ZKKO51K5N,16,seqNoFeedback,0,0.5,8,2,D,1,1,,,
512,A2UR8ZKKO51K5N,16,seqNoFeedback,1,0.5,8,2,D,1,1,0.7142857142857143,0.2142857142857143,0.0
513,A2UR8ZKKO51K5N,17,seqFeedback,0,0.2,8,2,D,1,1,0.75,,
514,A2UR8ZKKO51K5N,17,seqFeedback,1,0.2,8,2,D,2,1,0.7333333333333333,0.5333333333333332,0.0
515,A2UR8ZKKO51K5N,18,nonSeqPartial,0,0.5,1,4,A,1,0,0.3333333333333333,0.16666666666666669,0.0
516,A2UR8ZKKO51K5N,19,nonSeqPartial,0,0.8,2,8,C,1,3,0.21428571428571427,0.5857142857142857,0.0
517,A2UR8ZKKO51K5N,20,seqNoFeedback,0,0.2,1,4,A,6,7,,,
518,A2UR8ZKKO51K5N,20,seqNoFeedback,1,0.2,1,4,A,3,6,0.37037037037037035,0.17037037037037034,0.0
519,A2UR8ZKKO51K5N,21,seqNoFeedback,0,0.8,8,2,D,20,0,,,
520,A2UR8ZKKO51K5N,21,seqNoFeedback,1,0.8,8,2,D,3,10,0.7209302325581395,0.07906976744186056,0.0
521,A2UR8ZKKO51K5N,22,nonSeqPartial,0,0.2,1,4,A,10,6,0.5238095238095238,0.3238095238095238,0.0
522,A2UR8ZKKO51K5N,23,nonSeqFull,0,0.2,4,1,B,1,0,0.8333333333333334,0.6333333333333333,0.0
523,A36470UBRH28GO,0,nonSeqFull,0,0.8,2,8,C,5,0,0.4666666666666667,0.33333333333333337,0.0
524,A36470UBRH28GO,1,seqFeedback,0,0.8,2,8,C,5,0,0.4666666666666667,,
525,A36470UBRH28GO,1,seqFeedback,1,0.8,2,8,C,3,2,0.5,0.30000000000000004,0.0
526,A36470UBRH28GO,2,nonSeqFull,0,0.5,2,8,C,1,1,0.25,0.25,0.0
527,A36470UBRH28GO,3,nonSeqPartial,0,0.8,4,1,B,2,2,0.6666666666666666,0.13333333333333341,0.0
528,A36470UBRH28GO,4,nonSeqFull,0,0.2,1,4,A,5,5,0.4,0.2,0.0
529,A36470UBRH28GO,5,nonSeqPartial,0,0.8,8,2,D,6,6,0.6363636363636364,0.1636363636363637,0.0
530,A36470UBRH28GO,6,seqNoFeedback,0,0.2,2,8,C,0,6,,,
531,A36470UBRH28GO,6,seqNoFeedback,1,0.2,2,8,C,1,6,0.13043478260869565,0.06956521739130436,0.0
532,A36470UBRH28GO,7,seqNoFeedback,0,0.5,1,4,A,5,5,,,
533,A36470UBRH28GO,7,seqNoFeedback,1,0.5,1,4,A,5,5,0.44,0.06,0.0
534,A36470UBRH28GO,8,seqNoFeedback,0,0.5,8,2,D,10,10,,,
535,A36470UBRH28GO,8,seqNoFeedback,1,0.5,8,2,D,10,10,0.56,0.06000000000000005,0.0
536,A36470UBRH28GO,9,nonSeqFull,0,0.2,2,8,C,5,10,0.28,0.08000000000000002,0.0
537,A36470UBRH28GO,10,nonSeqPartial,0,0.5,1,4,A,11,11,0.4444444444444444,0.05555555555555558,0.0
538,A36470UBRH28GO,11,seqFeedback,0,0.5,8,2,D,7,7,0.625,,
539,A36470UBRH28GO,11,seqFeedback,1,0.5,8,2,D,5,6,0.5714285714285714,0.0714285714285714,0.0
540,A36470UBRH28GO,12,seqNoFeedback,0,0.8,1,4,A,10,8,,,
541,A36470UBRH28GO,12,seqNoFeedback,1,0.8,1,4,A,10,8,0.5121951219512195,0.2878048780487805,0.0
542,A36470UBRH28GO,13,seqFeedback,0,0.2,2,8,C,10,15,0.34285714285714286,,
543,A36470UBRH28GO,13,seqFeedback,1,0.2,2,8,C,5,10,0.34,0.14,0.0
544,A36470UBRH28GO,14,nonSeqPartial,0,0.2,1,4,A,0,25,0.03333333333333333,0.16666666666666669,0.0
545,A36470UBRH28GO,15,seqFeedback,0,0.8,1,4,A,24,1,0.8333333333333334,,
546,A36470UBRH28GO,15,seqFeedback,1,0.8,1,4,A,10,1,0.8536585365853658,0.05365853658536579,0.0
547,A36470UBRH28GO,16,seqFeedback,0,0.5,1,4,A,10,10,0.44,,
548,A36470UBRH28GO,16,seqFeedback,1,0.5,1,4,A,5,5,0.45714285714285713,0.04285714285714287,0.0
549,A36470UBRH28GO,17,nonSeqPartial,0,0.2,2,8,C,1,1,0.25,0.04999999999999999,0.46
550,A36470UBRH28GO,18,nonSeqFull,0,0.5,1,4,A,1,1,0.2857142857142857,0.2142857142857143,0.0
551,A36470UBRH28GO,19,seqFeedback,0,0.2,1,4,A,1,2,0.25,,
552,A36470UBRH28GO,19,seqFeedback,1,0.2,1,4,A,1,2,0.2727272727272727,0.0727272727272727,0.0
553,A36470UBRH28GO,20,seqNoFeedback,0,0.8,8,2,D,2,1,,,
554,A36470UBRH28GO,20,seqNoFeedback,1,0.8,8,2,D,2,1,0.75,0.050000000000000044,0.0
555,A36470UBRH28GO,21,seqNoFeedback,0,0.2,4,1,B,1,2,,,
556,A36470UBRH28GO,21,seqNoFeedback,1,0.2,4,1,B,1,2,0.5454545454545454,0.3454545454545454,0.0
557,A36470UBRH28GO,22,nonSeqPartial,0,0.5,8,2,D,1,1,0.75,0.25,0.0
558,A36470UBRH28GO,23,nonSeqFull,0,0.8,1,4,A,2,1,0.375,0.42500000000000004,0.0
559,A3BU8UL4W258UU,0,nonSeqFull,0,0.5,4,1,B,0,3,0.5,0.0,0.44
560,A3BU8UL4W258UU,1,seqFeedback,0,0.2,2,8,C,0,8,0.1111111111111111,,
561,A3BU8UL4W258UU,1,seqFeedback,1,0.2,2,8,C,2,8,0.14285714285714285,0.05714285714285716,0.0
562,A3BU8UL4W258UU,2,seqNoFeedback,0,0.2,4,1,B,2,10,,,
563,A3BU8UL4W258UU,2,seqNoFeedback,1,0.2,4,1,B,1,3,0.3333333333333333,0.1333333333333333,0.0
564,A3BU8UL4W258UU,3,seqNoFeedback,0,0.8,4,1,B,8,2,,,
565,A3BU8UL4W258UU,3,seqNoFeedback,1,0.8,4,1,B,0,2,0.7058823529411765,0.09411764705882353,0.0
566,A3BU8UL4W258UU,4,seqNoFeedback,0,0.5,1,4,A,5,5,,,
567,A3BU8UL4W258UU,4,seqNoFeedback,1,0.5,1,4,A,3,3,0.42857142857142855,0.07142857142857145,0.0
568,A3BU8UL4W258UU,5,seqFeedback,0,0.2,1,4,A,2,8,0.2,,
569,A3BU8UL4W258UU,5,seqFeedback,1,0.2,1,4,A,4,7,0.2692307692307692,0.0692307692307692,0.0
570,A3BU8UL4W258UU,6,nonSeqPartial,0,0.8,4,1,B,8,0,0.9230769230769231,0.12307692307692308,0.0
571,A3BU8UL4W258UU,7,nonSeqFull,0,0.5,2,8,C,8,0,0.5555555555555556,0.05555555555555558,0.0
572,A3BU8UL4W258UU,8,nonSeqPartial,0,0.5,1,4,A,2,0,0.42857142857142855,0.07142857142857145,0.0
573,A3BU8UL4W258UU,9,nonSeqPartial,0,0.5,2,8,C,5,0,0.4666666666666667,0.033333333333333326,0.4
574,A3BU8UL4W258UU,10,seqNoFeedback,0,0.5,8,2,D,5,0,,,
575,A3BU8UL4W258UU,10,seqNoFeedback,1,0.5,8,2,D,0,5,0.65,0.15000000000000002,0.0
576,A3BU8UL4W258UU,11,seqNoFeedback,0,0.8,2,8,C,0,0,,,
577,A3BU8UL4W258UU,11,seqNoFeedback,0,0.8,2,8,C,0,0,,,
578,A3BU8UL4W258UU,11,seqNoFeedback,0,0.8,2,8,C,1,1,,,
579,A3BU8UL4W258UU,11,seqNoFeedback,1,0.8,2,8,C,1,1,0.25,0.55,0.0
580,A3BU8UL4W258UU,12,nonSeqPartial,0,0.2,2,8,C,2,8,0.2,0.0,0.3
581,A3BU8UL4W258UU,13,seqFeedback,0,0.5,1,4,A,4,4,0.38461538461538464,,
582,A3BU8UL4W258UU,13,seqFeedback,1,0.5,1,4,A,4,3,0.45,0.04999999999999999,0.2
583,A3BU8UL4W258UU,14,nonSeqPartial,0,0.8,8,2,D,8,1,0.8421052631578947,0.042105263157894646,0.32
584,A3BU8UL4W258UU,15,nonSeqFull,0,0.2,4,1,B,0,7,0.3333333333333333,0.1333333333333333,0.0
585,A3BU8UL4W258UU,16,nonSeqFull,0,0.8,8,2,D,9,0,0.8947368421052632,0.09473684210526312,0.0
586,A3BU8UL4W258UU,17,nonSeqFull,0,0.8,1,4,A,10,0,0.7333333333333333,0.06666666666666676,0.0
587,A3BU8UL4W258UU,18,nonSeqPartial,0,0.2,4,1,B,10,0,0.9333333333333333,0.7333333333333334,0.0
588,A3BU8UL4W258UU,19,seqFeedback,0,0.5,2,8,C,8,8,0.38461538461538464,,
589,A3BU8UL4W258UU,19,seqFeedback,1,0.5,2,8,C,8,5,0.46153846153846156,0.038461538461538436,0.0
590,A3BU8UL4W258UU,20,seqFeedback,0,0.8,1,4,A,25,10,0.65,,
591,A3BU8UL4W258UU,20,seqFeedback,0,0.8,1,4,A,16,2,0.7391304347826086,,
592,A3BU8UL4W258UU,20,seqFeedback,1,0.8,1,4,A,9,0,0.7142857142857143,0.08571428571428574,0.0
593,A3BU8UL4W258UU,21,nonSeqFull,0,0.2,2,8,C,2,8,0.2,0.0,0.3
594,A3BU8UL4W258UU,22,seqNoFeedback,0,0.2,8,2,D,2,6,,,
595,A3BU8UL4W258UU,22,seqNoFeedback,1,0.2,8,2,D,2,10,0.4,0.2,0.0
596,A3BU8UL4W258UU,23,seqFeedback,0,0.8,2,8,C,8,2,0.5,,
597,A3BU8UL4W258UU,23,seqFeedback,1,0.8,2,8,C,16,0,0.7222222222222222,0.07777777777777783,0.0
598,A3FKXJVH0K2E3E,0,nonSeqPartial,0,0.2,8,2,D,2,4,0.625,0.425,0.0
599,A3FKXJVH0K2E3E,1,seqNoFeedback,0,0.2,4,1,B,2,8,,,
600,A3FKXJVH0K2E3E,1,seqNoFeedback,1,0.2,4,1,B,2,8,0.32,0.12,0.0
601,A3FKXJVH0K2E3E,2,seqFeedback,0,0.8,1,4,A,8,0,0.6923076923076923,,
602,A3FKXJVH0K2E3E,2,seqFeedback,1,0.8,1,4,A,8,0,0.8095238095238095,0.00952380952380949,0.18
603,A3FKXJVH0K2E3E,3,seqNoFeedback,0,0.2,2,8,C,0,12,,,
604,A3FKXJVH0K2E3E,3,seqNoFeedback,1,0.2,2,8,C,0,12,0.058823529411764705,0.1411764705882353,0.0
605,A3FKXJVH0K2E3E,4,seqNoFeedback,0,0.5,1,4,A,4,4,,,
606,A3FKXJVH0K2E3E,4,seqNoFeedback,1,0.5,1,4,A,4,4,0.42857142857142855,0.07142857142857145,0.0
607,A3FKXJVH0K2E3E,5,seqFeedback,0,0.2,1,4,A,0,8,0.07692307692307693,,
608,A3FKXJVH0K2E3E,5,seqFeedback,1,0.2,1,4,A,0,8,0.047619047619047616,0.1523809523809524,0.0
609,A3FKXJVH0K2E3E,6,nonSeqFull,0,0.8,4,1,B,13,0,0.9444444444444444,0.14444444444444438,0.0
610,A3FKXJVH0K2E3E,7,nonSeqPartial,0,0.8,1,4,A,9,0,0.7142857142857143,0.08571428571428574,0.0
611,A3FKXJVH0K2E3E,8,seqNoFeedback,0,0.5,2,8,C,5,5,,,
612,A3FKXJVH0K2E3E,8,seqNoFeedback,1,0.5,2,8,C,5,5,0.4,0.09999999999999998,0.0
613,A3FKXJVH0K2E3E,9,seqNoFeedback,0,0.8,4,1,B,10,0,,,
614,A3FKXJVH0K2E3E,9,seqNoFeedback,1,0.8,4,1,B,10,2,0.8888888888888888,0.0888888888888888,0.0
615,A3FKXJVH0K2E3E,10,nonSeqPartial,0,0.2,4,1,B,0,8,0.3076923076923077,0.1076923076923077,0.0
616,A3FKXJVH0K2E3E,11,seqFeedback,0,0.8,2,8,C,10,1,0.5714285714285714,,
617,A3FKXJVH0K2E3E,11,seqFeedback,1,0.8,2,8,C,10,0,0.7096774193548387,0.0903225806451613,0.0
618,A3FKXJVH0K2E3E,12,nonSeqFull,0,0.5,4,1,B,6,6,0.5882352941176471,0.08823529411764708,0.0
619,A3FKXJVH0K2E3E,13,nonSeqFull,0,0.2,8,2,D,0,9,0.42105263157894735,0.22105263157894733,0.0
620,A3FKXJVH0K2E3E,14,seqFeedback,0,0.5,4,1,B,9,9,0.5652173913043478,,
621,A3FKXJVH0K2E3E,14,seqFeedback,1,0.5,4,1,B,9,9,0.5365853658536586,0.03658536585365857,0.0
622,A3FKXJVH0K2E3E,15,nonSeqPartial,0,0.5,8,2,D,10,10,0.6,0.09999999999999998,0.0
623,A3FKXJVH0K2E3E,16,nonSeqPartial,0,0.8,2,8,C,8,2,0.5,0.30000000000000004,0.0
624,A3FKXJVH0K2E3E,17,seqFeedback,0,0.2,8,2,D,8,2,0.8,,
625,A3FKXJVH0K2E3E,17,seqFeedback,1,0.2,8,2,D,2,8,0.6,0.39999999999999997,0.0
626,A3FKXJVH0K2E3E,18,seqFeedback,0,0.5,8,2,D,5,5,0.65,,
627,A3FKXJVH0K2E3E,18,seqFeedback,1,0.5,8,2,D,4,4,0.6071428571428571,0.1071428571428571,0.0
628,A3FKXJVH0K2E3E,19,nonSeqFull,0,0.5,2,8,C,2,8,0.2,0.3,0.0
629,A3FKXJVH0K2E3E,20,seqNoFeedback,0,0.8,2,8,C,8,2,,,
630,A3FKXJVH0K2E3E,20,seqNoFeedback,1,0.8,2,8,C,8,2,0.6,0.20000000000000007,0.0
631,A3FKXJVH0K2E3E,21,nonSeqFull,0,0.2,4,1,B,7,3,0.7333333333333333,0.5333333333333332,0.0
632,A3FKXJVH0K2E3E,22,nonSeqFull,0,0.8,2,8,C,10,2,0.5454545454545454,0.25454545454545463,0.0
633,A3FKXJVH0K2E3E,23,nonSeqPartial,0,0.5,4,1,B,2,2,0.6666666666666666,0.16666666666666663,0.0
634,A3L0DCUXI7X3A9,0,seqFeedback,0,0.8,4,1,B,4,1,0.8,,
635,A3L0DCUXI7X3A9,0,seqFeedback,1,0.8,4,1,B,4,1,0.8,0.0,0.3
636,A3L0DCUXI7X3A9,1,nonSeqPartial,0,0.5,4,1,B,2,2,0.6666666666666666,0.16666666666666663,0.0
637,A3L0DCUXI7X3A9,2,seqNoFeedback,0,0.5,8,2,D,3,3,,,
638,A3L0DCUXI7X3A9,2,seqNoFeedback,1,0.5,8,2,D,3,3,0.6363636363636364,0.13636363636363635,0.0
639,A3L0DCUXI7X3A9,3,nonSeqFull,0,0.5,8,2,D,5,5,0.65,0.15000000000000002,0.0
640,A3L0DCUXI7X3A9,4,nonSeqFull,0,0.2,4,1,B,1,4,0.5,0.3,0.0
641,A3L0DCUXI7X3A9,5,seqNoFeedback,0,0.8,8,2,D,4,1,,,
642,A3L0DCUXI7X3A9,5,seqNoFeedback,1,0.8,8,2,D,8,2,0.8,0.0,0.2
643,A3L0DCUXI7X3A9,6,nonSeqFull,0,0.2,2,8,C,1,4,0.2,0.0,0.4
644,A3L0DCUXI7X3A9,7,seqNoFeedback,0,0.5,4,1,B,5,5,,,
645,A3L0DCUXI7X3A9,7,seqNoFeedback,1,0.5,4,1,B,5,5,0.56,0.06000000000000005,0.0
646,A3L0DCUXI7X3A9,8,seqFeedback,0,0.5,4,1,B,4,4,0.6153846153846154,,
647,A3L0DCUXI7X3A9,8,seqFeedback,1,0.5,4,1,B,2,4,0.5263157894736842,0.02631578947368418,0.22
648,A3L0DCUXI7X3A9,9,nonSeqPartial,0,0.2,4,1,B,1,4,0.5,0.3,0.0
649,A3L0DCUXI7X3A9,10,seqFeedback,0,0.2,2,8,C,1,9,0.15,,
650,A3L0DCUXI7X3A9,10,seqFeedback,1,0.2,2,8,C,2,8,0.16666666666666666,0.033333333333333354,0.1
651,A3L0DCUXI7X3A9,11,nonSeqFull,0,0.8,2,8,C,8,2,0.5,0.30000000000000004,0.0
652,A3L0DCUXI7X3A9,12,seqNoFeedback,0,0.2,4,1,B,1,9,,,
653,A3L0DCUXI7X3A9,12,seqNoFeedback,1,0.2,4,1,B,2,8,0.28,0.08000000000000002,0.0
654,A3L0DCUXI7X3A9,13,seqNoFeedback,0,0.8,4,1,B,4,1,,,
655,A3L0DCUXI7X3A9,13,seqNoFeedback,1,0.8,4,1,B,4,1,0.8,0.0,0.3
656,A3L0DCUXI7X3A9,14,nonSeqFull,0,0.5,1,4,A,6,2,0.5384615384615384,0.038461538461538436,0.34
657,A3L0DCUXI7X3A9,15,nonSeqPartial,0,0.2,2,8,C,1,9,0.15,0.05000000000000002,0.0
658,A3L0DCUXI7X3A9,16,nonSeqPartial,0,0.8,2,8,C,8,2,0.5,0.30000000000000004,0.0
659,A3L0DCUXI7X3A9,17,seqFeedback,0,0.2,1,4,A,1,5,0.18181818181818182,,
660,A3L0DCUXI7X3A9,17,seqFeedback,1,0.2,1,4,A,1,4,0.1875,0.012500000000000011,0.28
661,A3L0DCUXI7X3A9,18,nonSeqPartial,0,0.5,2,8,C,5,5,0.35,0.15000000000000002,0.0
662,A3L0DCUXI7X3A9,19,seqFeedback,0,0.8,2,8,C,4,1,0.4,,
663,A3L0DCUXI7X3A9,19,seqFeedback,1,0.8,2,8,C,8,2,0.56,0.24,0.0
664,A3L0DCUXI7X3A9,20,seqNoFeedback,0,0.2,8,2,D,1,8,,,
665,A3L0DCUXI7X3A9,20,seqNoFeedback,1,0.2,8,2,D,1,7,0.37037037037037035,0.17037037037037034,0.0
666,A3L0DCUXI7X3A9,21,nonSeqPartial,0,0.8,4,1,B,9,1,0.8666666666666667,0.06666666666666665,0.0
667,A3L0DCUXI7X3A9,22,nonSeqFull,0,0.8,4,1,B,8,2,0.8,0.0,0.3
668,A3L0DCUXI7X3A9,23,seqFeedback,0,0.5,2,8,C,5,5,0.35,,
669,A3L0DCUXI7X3A9,23,seqFeedback,1,0.5,2,8,C,7,3,0.4666666666666667,0.033333333333333326,0.1
670,A3LFVI65XV1T46,0,nonSeqPartial,0,0.5,8,2,D,1,1,0.75,0.25,0.0
671,A3LFVI65XV1T46,1,seqFeedback,0,0.2,4,1,B,2,8,0.4,,
672,A3LFVI65XV1T46,1,seqFeedback,1,0.2,4,1,B,2,8,0.32,0.12,0.0
673,A3LFVI65XV1T46,2,nonSeqFull,0,0.2,1,4,A,2,5,0.25,0.04999999999999999,0.36
674,A3LFVI65XV1T46,3,nonSeqPartial,0,0.2,1,4,A,2,5,0.25,0.04999999999999999,0.36
675,A3LFVI65XV1T46,4,nonSeqFull,0,0.5,4,1,B,2,2,0.6666666666666666,0.16666666666666663,0.0
676,A3LFVI65XV1T46,5,nonSeqPartial,0,0.5,4,1,B,1,1,0.7142857142857143,0.2142857142857143,0.0
677,A3LFVI65XV1T46,6,seqFeedback,0,0.5,2,8,C,3,2,0.3333333333333333,,
678,A3LFVI65XV1T46,6,seqFeedback,1,0.5,2,8,C,2,3,0.35,0.15000000000000002,0.0
679,A3LFVI65XV1T46,7,nonSeqPartial,0,0.8,1,4,A,4,1,0.5,0.30000000000000004,0.0
680,A3LFVI65XV1T46,8,seqFeedback,0,0.8,4,1,B,5,1,0.8181818181818182,,
681,A3LFVI65XV1T46,8,seqFeedback,1,0.8,4,1,B,5,1,0.8235294117647058,0.0235294117647058,0.26
682,A3LFVI65XV1T46,9,seqNoFeedback,0,0.8,8,2,D,6,1,,,
683,A3LFVI65XV1T46,9,seqNoFeedback,1,0.8,8,2,D,5,2,0.7916666666666666,0.008333333333333415,0.22
684,A3LFVI65XV1T46,10,nonSeqFull,0,0.8,8,2,D,5,2,0.7647058823529411,0.03529411764705892,0.36
685,A3LFVI65XV1T46,11,seqNoFeedback,0,0.8,1,4,A,6,2,,,
686,A3LFVI65XV1T46,11,seqNoFeedback,1,0.8,1,4,A,5,2,0.6,0.20000000000000007,0.0
687,A3LFVI65XV1T46,12,nonSeqFull,0,0.8,1,4,A,6,1,0.5833333333333334,0.21666666666666667,0.0
688,A3LFVI65XV1T46,13,nonSeqFull,0,0.2,2,8,C,4,2,0.375,0.175,0.0
689,A3LFVI65XV1T46,14,seqNoFeedback,0,0.5,4,1,B,4,4,,,
690,A3LFVI65XV1T46,14,seqNoFeedback,1,0.5,4,1,B,5,5,0.5652173913043478,0.06521739130434778,0.0
691,A3LFVI65XV1T46,15,seqFeedback,0,0.5,1,4,A,4,3,0.4166666666666667,,
692,A3LFVI65XV1T46,15,seqFeedback,1,0.5,1,4,A,3,4,0.42105263157894735,0.07894736842105265,0.0
693,A3LFVI65XV1T46,16,nonSeqPartial,0,0.8,2,8,C,6,2,0.4444444444444444,0.3555555555555556,0.0
694,A3LFVI65XV1T46,17,seqNoFeedback,0,0.2,4,1,B,8,4,,,
695,A3LFVI65XV1T46,17,seqNoFeedback,1,0.2,4,1,B,7,3,0.7037037037037037,0.5037037037037038,0.0
696,A3LFVI65XV1T46,18,seqFeedback,0,0.8,8,2,D,10,2,0.8181818181818182,,
697,A3LFVI65XV1T46,18,seqFeedback,1,0.8,8,2,D,9,3,0.7941176470588235,0.005882352941176561,0.02
698,A3LFVI65XV1T46,19,nonSeqFull,0,0.5,2,8,C,6,3,0.42105263157894735,0.07894736842105265,0.0
699,A3LFVI65XV1T46,20,seqFeedback,0,0.2,8,2,D,7,2,0.7894736842105263,,
700,A3LFVI65XV1T46,20,seqFeedback,1,0.2,8,2,D,6,2,0.7777777777777778,0.5777777777777777,0.0
701,A3LFVI65XV1T46,21,nonSeqPartial,0,0.2,2,8,C,5,2,0.4117647058823529,0.2117647058823529,0.0
702,A3LFVI65XV1T46,22,seqNoFeedback,0,0.5,2,8,C,8,3,,,
703,A3LFVI65XV1T46,22,seqNoFeedback,1,0.5,2,8,C,7,2,0.5666666666666667,0.06666666666666665,0.0
704,A3LFVI65XV1T46,23,seqNoFeedback,0,0.2,8,2,D,6,2,,,
705,A3LFVI65XV1T46,23,seqNoFeedback,1,0.2,8,2,D,7,3,0.75,0.55,0.0
706,A3M8O363B3IAKE,0,nonSeqFull,0,0.2,4,1,B,1,9,0.3333333333333333,0.1333333333333333,0.0
707,A3M8O363B3IAKE,1,nonSeqFull,0,0.2,8,2,D,2,8,0.5,0.3,0.0
708,A3M8O363B3IAKE,2,seqFeedback,0,0.5,4,1,B,5,5,0.6,,
709,A3M8O363B3IAKE,2,seqFeedback,1,0.5,4,1,B,4,6,0.52,0.020000000000000018,0.1
710,A3M8O363B3IAKE,3,nonSeqFull,0,0.8,8,2,D,8,2,0.8,0.0,0.3
711,A3M8O363B3IAKE,4,seqNoFeedback,0,0.5,1,4,A,5,5,,,
712,A3M8O363B3IAKE,4,seqNoFeedback,1,0.5,1,4,A,5,5,0.44,0.06,0.0
713,A3M8O363B3IAKE,5,seqFeedback,0,0.2,4,1,B,2,8,0.4,,
714,A3M8O363B3IAKE,5,seqFeedback,1,0.2,4,1,B,6,4,0.48,0.27999999999999997,0.0
715,A3M8O363B3IAKE,6,seqFeedback,0,0.8,1,4,A,8,2,0.6,,
716,A3M8O363B3IAKE,6,seqFeedback,1,0.8,1,4,A,9,1,0.72,0.08000000000000007,0.0
717,A3M8O363B3IAKE,7,seqNoFeedback,0,0.8,8,2,D,10,0,,,
718,A3M8O363B3IAKE,7,seqNoFeedback,1,0.8,8,2,D,9,1,0.9,0.09999999999999998,0.0
719,A3M8O363B3IAKE,8,seqFeedback,0,0.8,2,8,C,9,1,0.55,,
720,A3M8O363B3IAKE,8,seqFeedback,1,0.8,2,8,C,10,0,0.7,0.10000000000000009,0.0
721,A3M8O363B3IAKE,9,nonSeqFull,0,0.5,2,8,C,8,2,0.5,0.0,0.3
722,A3M8O363B3IAKE,10,seqNoFeedback,0,0.8,4,1,B,9,1,,,
723,A3M8O363B3IAKE,10,seqNoFeedback,1,0.8,4,1,B,9,1,0.88,0.07999999999999996,0.0
724,A3M8O363B3IAKE,11,nonSeqPartial,0,0.5,2,8,C,5,5,0.35,0.15000000000000002,0.0
725,A3M8O363B3IAKE,12,nonSeqPartial,0,0.2,4,1,B,2,8,0.4,0.2,0.0
726,A3M8O363B3IAKE,13,nonSeqPartial,0,0.8,8,2,D,8,2,0.8,0.0,0.3
727,A3M8O363B3IAKE,14,seqNoFeedback,0,0.2,8,2,D,2,8,,,
728,A3M8O363B3IAKE,14,seqNoFeedback,1,0.2,8,2,D,2,8,0.4,0.2,0.0
729,A3M8O363B3IAKE,15,nonSeqFull,0,0.8,4,1,B,4,1,0.8,0.0,0.4
730,A3M8O363B3IAKE,16,nonSeqPartial,0,0.8,4,1,B,20,5,0.8,0.0,0.0
731,A3M8O363B3IAKE,17,seqNoFeedback,0,0.2,4,1,B,2,8,,,
732,A3M8O363B3IAKE,17,seqNoFeedback,1,0.2,4,1,B,2,8,0.32,0.12,0.0
733,A3M8O363B3IAKE,18,seqFeedback,0,0.2,8,2,D,2,8,0.5,,
734,A3M8O363B3IAKE,18,seqFeedback,1,0.2,8,2,D,1,9,0.36666666666666664,0.16666666666666663,0.0
735,A3M8O363B3IAKE,19,nonSeqPartial,0,0.2,8,2,D,2,8,0.5,0.3,0.0
736,A3M8O363B3IAKE,20,nonSeqPartial,0,0.5,1,4,A,5,5,0.4,0.09999999999999998,0.0
737,A3M8O363B3IAKE,21,seqFeedback,0,0.5,2,8,C,5,5,0.35,,
738,A3M8O363B3IAKE,21,seqFeedback,1,0.5,2,8,C,7,3,0.4666666666666667,0.033333333333333326,0.1
739,A3M8O363B3IAKE,22,nonSeqFull,0,0.5,4,1,B,1,4,0.5,0.0,0.4
740,A3M8O363B3IAKE,23,seqNoFeedback,0,0.5,8,2,D,5,5,,,
741,A3M8O363B3IAKE,23,seqNoFeedback,1,0.5,8,2,D,7,3,0.6666666666666666,0.16666666666666663,0.0
742,A3R5OJR60C6004,0,seqFeedback,0,0.5,1,4,A,5,5,0.4,,
743,A3R5OJR60C6004,0,seqFeedback,1,0.5,1,4,A,6,6,0.4444444444444444,0.05555555555555558,0.0
744,A3R5OJR60C6004,1,nonSeqFull,0,0.2,4,1,B,1,6,0.4166666666666667,0.21666666666666667,0.0
745,A3R5OJR60C6004,2,nonSeqPartial,0,0.2,8,2,D,1,11,0.4090909090909091,0.2090909090909091,0.0
746,A3R5OJR60C6004,3,nonSeqFull,0,0.5,8,2,D,10,10,0.6,0.09999999999999998,0.0
747,A3R5OJR60C6004,4,seqNoFeedback,0,0.8,4,1,B,14,1,,,
748,A3R5OJR60C6004,4,seqNoFeedback,1,0.8,4,1,B,13,1,0.9117647058823529,0.11176470588235288,0.0
749,A3R5OJR60C6004,5,seqFeedback,0,0.8,1,4,A,12,1,0.7222222222222222,,
750,A3R5OJR60C6004,5,seqFeedback,1,0.8,1,4,A,14,1,0.8181818181818182,0.018181818181818188,0.0
751,A3R5OJR60C6004,6,nonSeqPartial,0,0.8,8,2,D,12,1,0.8695652173913043,0.06956521739130428,0.0
752,A3R5OJR60C6004,7,seqFeedback,0,0.2,1,4,A,1,11,0.11764705882352941,,
753,A3R5OJR60C6004,7,seqFeedback,1,0.2,1,4,A,1,14,0.09375,0.10625000000000001,0.0
