subject_id,alpha,costWeight,lesson_num,sequential,feedback,teacher_knowledge,theta,student_prior,n_majority,n_turtles
172,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,31,40
172,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,5,6
172,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,24,34
172,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,5,7
172,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,41,61
172,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,43,49
172,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,18,24
172,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,13,17
172,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,9,11
172,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,27,34
172,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,11,15
172,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,27,34
172,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,42,52
172,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,3,6
172,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,40,56
172,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,30,49
172,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,38,54
172,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,10,10
173,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,42,59
173,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,4,9
173,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,35,46
173,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,39,60
173,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,15,23
173,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,3,5
173,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,17,20
173,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,7,8
173,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,41,49
173,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,19,24
173,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,22,37
173,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,49,60
173,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,23,32
173,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,49,69
173,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,26,32
173,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,50,68
173,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,41,61
173,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,2,6
173,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,40,59
173,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,13,14
173,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,17,21
173,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,13,21
173,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,18,21
173,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,22,37
174,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,27,37
174,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,20,20
174,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,16,21
174,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,6,15
174,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,9,10
174,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,8,22
174,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,29,45
174,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,34,38
174,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,30,31
174,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,2,6
174,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,0,2
174,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,60,67
174,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,21,24
174,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,14,22
174,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,26,35
174,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,26,33
174,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,21,29
174,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,22,29
174,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,22,25
174,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,3,4
174,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,36,51
174,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,7,13
174,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,32,34
174,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,21,40
175,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,12,15
175,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,13,14
175,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,19,28
175,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,2,3
175,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,26,41
175,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,7,18
175,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,24,32
175,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,29,36
175,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,20,23
175,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,10,24
175,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,4,12
175,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,32,42
175,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,36,56
175,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,33,47
175,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,21,31
175,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,36,56
175,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,33,45
175,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,5,7
175,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,10,10
175,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,23,33
175,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,19,23
175,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,32,41
175,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,30,39
175,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,28,39
176,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,42,57
176,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,56,67
176,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,50,67
176,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,0,2
176,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,26,38
176,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,0,2
176,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,41,52
176,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,54,60
176,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,32,33
176,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,27,33
176,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,40,66
176,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,47,60
176,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,52,66
176,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,8,13
176,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,40,52
176,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,41,57
176,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,45,60
176,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,10,12
176,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,5,11
176,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,57,66
176,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,33,53
176,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,58,66
176,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,19,22
176,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,41,60
177,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,32,45
177,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,4,5
177,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,6,8
177,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,13,22
177,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,20,28
177,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,9,27
177,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,32,36
177,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,28,32
177,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,10,10
177,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,32,49
177,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,35,60
177,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,25,25
177,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,45,65
177,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,44,60
177,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,45,59
177,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,7,8
177,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,23,30
177,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,10,17
177,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,16,28
177,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,9,11
177,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,33,50
177,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,29,36
177,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,46,64
177,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,45,48
178,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,52,68
178,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,4,10
178,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,14,20
178,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,29,51
178,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,50,69
178,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,41,56
178,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,28,36
178,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,0,4
178,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,16,18
178,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,11,23
178,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,33,50
178,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,52,68
178,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,48,70
178,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,23,32
178,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,39,55
178,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,41,61
178,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,37,64
178,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,26,38
178,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,35,45
178,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,3,4
178,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,43,62
178,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,35,35
178,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,55,67
178,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,5,11
179,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,52,67
179,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,0,1
179,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,43,64
179,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,14,23
179,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,34,49
179,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,7,7
179,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,32,41
179,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,8,17
179,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,30,30
179,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,25,37
179,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,3,3
179,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,18,18
179,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,8,9
179,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,38,50
179,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,46,63
179,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,17,22
179,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,34,45
179,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,26,48
179,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,16,24
179,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,42,67
179,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,26,36
179,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,10,22
179,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,45,65
179,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,6,11
180,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,45,56
180,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,0,2
180,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,39,57
180,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,15,29
180,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,21,33
180,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,15,22
180,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,3,6
180,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,17,17
180,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,30,31
180,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,39,63
180,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,2,5
180,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,52,67
180,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,48,65
180,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,28,37
180,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,10,13
180,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,30,41
180,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,40,53
180,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,24,40
180,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,33,48
180,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,35,49
180,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,31,47
180,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,25,35
180,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,15,15
180,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,18,27
181,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,34,37
181,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,27,51
181,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,36,48
181,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,18,21
181,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,21,30
181,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,22,36
181,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,34,50
181,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,19,19
181,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,9,12
181,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,11,20
181,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,26,47
181,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,14,15
181,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,18,28
181,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,8,19
181,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,24,34
181,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,44,64
181,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,40,50
181,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,9,12
181,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,44,58
181,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,22,36
181,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,24,34
181,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,34,56
181,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,26,32
181,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,1,2
182,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,30,44
182,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,45,47
182,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,18,26
182,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,45,63
182,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,18,25
182,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,19,28
182,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,43,60
182,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,3,7
182,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,43,53
182,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,31,41
182,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,7,15
182,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,12,12
182,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,40,53
182,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,6,9
182,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,14,22
182,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,19,27
182,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,34,52
182,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,37,52
182,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,51,69
182,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,5,7
182,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,34,41
182,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,30,51
182,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,40,51
182,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,1,8
183,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,20,30
183,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,4,5
183,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,29,40
183,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,15,28
183,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,37,49
183,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,36,46
183,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,51,69
183,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,10,20
183,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,31,38
183,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,22,34
183,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,0,2
183,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,55,70
183,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,44,51
183,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,40,67
183,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,27,40
183,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,9,11
183,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,43,64
183,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,29,41
183,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,1,2
183,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,16,16
183,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,9,16
183,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,31,33
183,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,34,42
183,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,41,59
184,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,9,9
184,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,12,14
184,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,22,32
184,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,34,56
184,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,51,66
184,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,24,57
184,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,18,22
184,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,19,22
184,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,29,39
184,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,11,21
184,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,28,52
184,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,31,36
184,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,7,8
184,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,38,60
184,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,19,32
184,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,24,31
184,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,33,43
184,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,36,56
184,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,19,24
184,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,9,9
184,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,24,36
184,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,52,69
184,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,38,50
184,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,5,8
185,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,36,63
185,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,35,50
185,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,36,54
185,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,2,3
185,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,38,59
185,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,23,43
185,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,33,44
185,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,0,1
185,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,48,62
185,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,41,55
185,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,24,40
185,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,39,41
185,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,20,25
185,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,36,46
185,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,41,51
185,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,21,27
185,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,11,14
185,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,18,26
185,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,52,67
185,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,12,24
185,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,24,41
185,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,22,35
185,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,8,8
185,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,26,40
186,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,34,49
186,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,23,31
186,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,38,44
186,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,8,21
186,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,30,40
186,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,8,21
186,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,10,16
186,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,17,19
186,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,51,68
186,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,7,10
186,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,15,26
186,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,23,28
186,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,24,35
186,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,43,64
186,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,52,64
186,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,39,51
186,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,44,60
186,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,42,66
186,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,28,45
186,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,32,36
186,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_high,41,64
186,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_high,15,15
186,1,0.01,lesson1,sequential,no_feedback,partial,0.7,too_low,44,62
186,1,0.01,lesson2,sequential,no_feedback,partial,0.7,too_low,34,63
187,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,28,37
187,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,51,60
187,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,21,30
187,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,4,9
187,1,0.01,lesson1,sequential,feedback,partial,0.7,too_high,3,3
187,1,0.01,lesson2,sequential,feedback,partial,0.7,too_high,22,35
187,1,0.01,lesson1,sequential,feedback,partial,0.7,too_low,26,37
187,1,0.01,lesson2,sequential,feedback,partial,0.7,too_low,26,37
187,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,32,40
187,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,38,51
187,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_high,4,14
187,1,0.01,lesson1,non_sequential,no_feedback,full,0.7,too_low,56,70
187,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_low,14,15
187,1,0.01,lesson1,non_sequential,no_feedback,partial,0.7,too_high,18,20
